"ifam","zygosity_2G","sex_2","sex_1","predicted_emotional11r_2","predicted_emotional13r_2","EMPQ_emotional11r_2","EMPQ_emotional13r_2","predicted_cognitive11r_2","predicted_cognitive13r_2","EMPQ_cognitive11r_2","EMPQ_cognitive13r_2","predicted_emotional11r_1","predicted_emotional13r_1","EMPQ_emotional11r_1","EMPQ_emotional13r_1","predicted_cognitive11r_1","predicted_cognitive13r_1","EMPQ_cognitive11r_1","EMPQ_cognitive13r_1"
"rf2106","DZ",2,1,0.0126334796090404,0.284471197755265,0.172352795902441,-0.0637890270772734,0.0719950888667331,0.16095839433918,0.41303264891382,0.40439664545,0.215930779255385,-0.194667761767305,0.0333882499536528,-0.404547443081365,0.18224719336879,0.0505277207661338,0.761634553153299,0.0551285256062993
"rf2110","DZ",1,2,0.0558122112175655,NA,-0.239339023046347,NA,0.0564360617662797,NA,0.428301219153299,NA,-0.20265764064456,NA,-0.00946538509755866,NA,-0.237678998410317,NA,-0.25363401708618,NA
"rf2121","DZ",2,1,-0.0395570348180396,-0.021831036285555,0.445080068902442,0.299847336922727,0.00686914540536311,0.14977947693015,0.301921537913819,0.18217442245,-0.000761234855364847,0.0973447813621156,0.397024612953653,-0.131820170081365,0.21462491001288,0.345296340028174,0.872745664153299,0.9440174146063
"rf2176","DZ",1,2,NA,0.284372730935465,NA,-0.131820170081365,NA,-0.0480033139966859,NA,-0.0559825853937007,NA,0.188288099246955,NA,0.754392791922727,NA,0.0775952576058901,NA,0.18217442245
"rf2180","DZ",1,1,NA,0.161006539858465,NA,-0.768183806081365,NA,0.292169742191294,NA,0.610684081606299,NA,0.377643016918595,NA,-0.222729261081365,NA,-0.0620397097031658,NA,-0.722649252393701
"rf2191","DZ",1,2,-0.112739364839125,-0.314803615649615,0.669751885953653,0.0499980119186354,0.11381106878269,-0.163347526592966,0.428301219153299,0.166239636606299,0.0758781621132807,-0.243577776247385,0.0814437049024416,-0.154698117077274,0.196030638014673,-0.0573870331961998,0.19081042691382,-0.15115891055
"rf2246","DZ",2,1,-0.0617220749012597,-0.602256407190085,0.899625523902442,0.0271200639227265,-0.029997824909677,-0.26266568446393,0.19081042691382,-0.0400477995500005,0.173479434174995,0.207280017175155,0.942479158953652,0.777270738918635,-0.0986968534246007,0.453827941627134,0.317190108153299,0.610684081606299
"rf2294","DZ",2,2,0.0116747584453407,NA,0.172352795902441,NA,0.116587606878263,NA,0.74636598291382,NA,-0.356531035517979,NA,-0.191283567097558,NA,-0.0470134519408669,NA,0.74636598291382,NA
"rf2331","DZ",2,2,0.24906597701001,0.0420854233055553,-0.827647204097559,0.299847336922727,0.0687176239248733,0.02683212305858,0.63525487191382,0.62661886745,0.181197675800021,NA,0.717807341902441,NA,-0.353358728292227,NA,0.41303264891382,NA
"rf2342","DZ",1,1,-0.164255470261195,NA,0.124297340953653,NA,-0.33953551591416,NA,-0.905032113846701,NA,-0.279200909997695,NA,-1.05752084104635,NA,0.0689934209958291,NA,0.094967886153299,NA
"rf2386","DZ",2,1,0.0143611707719307,NA,0.717807341902441,NA,0.0179202081587431,NA,0.71858820491382,NA,0.143828900606635,NA,-0.0575208410463471,NA,0.0416841947520496,NA,-0.349476557846701,NA
"rf2390","MZ",1,1,0.212783998626385,NA,0.487933703953652,NA,0.339859884945169,NA,0.761634553153299,NA,0.417859966064295,NA,-0.784793568046348,NA,0.315257034742389,NA,0.761634553153299,NA
"rf2401","DZ",2,1,-0.30387900879989,-0.304332762830815,-0.664010840097559,0.299847336922727,0.0392464254647227,0.31799063113213,-0.36474512808618,0.73772997845,-0.0342851649909545,-0.0861260737762647,0.397024612953653,-0.131820170081365,-0.0214518311993507,0.176295781506974,-0.030032113846701,0.277350747606299
"rf2460","DZ",2,1,-0.61861693551213,-0.336161966810625,-0.100374476097559,0.118029154922726,-0.127351324739797,-0.14499988907686,-0.0314117950861803,0.29328553345,0.369989056483425,NA,-0.421157205046348,NA,0.207284409188349,NA,-1.3494765578467,NA
"rf2471","DZ",1,2,-0.0313782365689247,NA,0.0333882499536528,NA,-0.10289263361737,NA,-0.238365446846701,NA,0.11432205488195,NA,0.172352795902441,NA,0.0326326245432027,NA,-0.25363401708618,NA
"rf2482","DZ",1,1,0.272477380670365,NA,0.487933703953652,NA,0.30549255365625,NA,0.428301219153299,NA,0.247687044730975,NA,0.215206431953653,NA,0.2737582238507,NA,0.428301219153299,NA
"rf2530","DZ",2,NA,NA,-0.0751700705352748,NA,0.290756427922726,NA,0.0886020717635603,NA,0.62661886745,NA,NA,NA,NA,NA,NA,NA,NA
"rf2563","DZ",2,2,0.139430547263451,NA,-0.191283567097558,NA,0.0155050571207227,NA,0.0796993159138193,NA,-0.0518852450483595,NA,0.354170977902441,NA,-0.366892016538317,NA,-0.47585623908618,NA
"rf2574","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0800516976778905,NA,0.808716432902442,NA,0.065925905823333,NA,0.19081042691382,NA
"rf2585","MZ",2,2,-0.416520313713159,-0.0520990268395848,-1.00946538509756,-0.518334481077274,-0.493983747576467,-0.10651793291692,-0.36474512808618,-0.70671446655,-0.31133520400411,-0.254236606134945,-0.191283567097558,0.208938245922726,-0.429675358206867,-0.13218945772151,-0.92030068408618,-0.70671446655
"rf2596","MZ",2,2,0.0494238442417203,NA,0.263261886902441,NA,-0.112345066609077,NA,-0.0314117950861803,NA,0.131580055122771,NA,0.445080068902442,NA,0.0108306053719931,NA,0.0796993159138193,NA
"rf2666","DZ",1,1,-0.0685544090740945,0.254539847323275,0.487933703953652,0.504543465918635,0.195163071513529,0.186311205739545,0.094967886153299,0.277350747606299,-0.0541373503791546,-0.0752952194082947,-0.0575208410463471,0.413634374918635,-0.0374825391060805,-0.123089512930126,-0.793921002846701,-0.389315918393701
"rf2670","DZ",2,2,0.228991102598081,-0.0216550638924148,-0.00946538509755866,-0.336516299077273,0.0392546079585829,0.0541895823921399,-0.25363401708618,0.29328553345,-0.180453372799249,NA,-0.373101749097559,NA,-0.0696721342388071,NA,-0.36474512808618,NA
"rf2681","DZ",2,2,-0.19948159254374,NA,-0.100374476097559,NA,-0.103099907483637,NA,0.0796993159138193,NA,0.140971380308711,NA,-0.736738113097559,NA,0.0555785613515527,NA,-0.36474512808618,NA
"rf2736","DZ",1,1,0.142491636320245,NA,0.0333882499536528,NA,0.173368282590189,NA,0.983856775153299,NA,0.0647329224546252,NA,1.12429734095365,NA,-0.0328681073131905,NA,0.094967886153299,NA
"rf2740","DZ",2,1,-0.0511056015035096,NA,-0.191283567097558,NA,-0.078933179040247,NA,-0.0314117950861803,NA,-0.371876018886695,NA,-0.0575208410463471,NA,-0.18013028219863,NA,0.094967886153299,NA
"rf2773","DZ",2,1,-0.1623887786251,0.0874260839913853,-0.645829022097559,0.208938245922726,0.0215585397590126,0.0852163446246897,0.0796993159138193,0.62661886745,-0.0441741638139047,-0.102891926878065,-0.512066296046347,-0.586365625081365,0.0921725391037293,-0.00749730795228564,-0.127254335846701,0.0551285256062993
"rf2865","DZ",1,2,-0.171646624055985,NA,-0.461561245046347,NA,-0.0919981303840705,NA,-0.155032113846701,NA,0.0749040077844805,NA,0.235989159902442,NA,0.0637935450827725,NA,-1.03141179508618,NA
"rf2946","DZ",2,2,NA,0.103244407527105,NA,-0.0637890270772734,NA,-0.19849940371253,NA,-0.26227002155,NA,-0.428940751574095,NA,0.208938245922726,NA,-0.25640182660949,NA,-0.81782557755
"rf2950","DZ",1,2,0.151740629155705,NA,0.260660976953653,NA,0.197792278992599,NA,0.206078997153299,NA,0.0341907441949004,NA,0.235989159902442,NA,-0.171089953531007,NA,-0.0314117950861803,NA
"rf2972",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.0389520671664496,NA,-0.191283567097558,NA,-0.129188536838537,NA,-0.92030068408618,NA
"ri3016","DZ",2,1,-0.29458133142064,NA,-0.100374476097559,NA,-0.232097768563517,NA,-0.36474512808618,NA,-0.135111521879525,NA,-0.0575208410463471,NA,-0.0582520749997007,NA,-0.571698780846701,NA
"ri3020","DZ",1,2,0.0650486679545453,-0.0945941449826346,-0.512066296046347,0.177270738918635,0.196115918974919,-0.135003601170546,-0.0161432248467011,-0.0559825853937007,0.0652949928585505,0.163583433336565,0.335989159902441,-0.109243572077274,0.0921374906306831,-0.12083307464966,-1.25363401708618,-0.0400477995500005
"ri3031","DZ",2,1,0.116777969004181,-0.362022778888345,0.899625523902442,-0.518334481077274,0.104863577194313,0.17661170627135,0.52414376091382,0.18217442245,-0.0486183012835647,-0.513766915570445,0.397024612953653,0.231816193918635,-0.242479191641641,-0.405484593958526,-0.793921002846701,-0.0559825853937007
"ri3042","MZ",2,2,0.0539207282667505,NA,0.535989159902441,NA,0.389340479039783,NA,0.96858820491382,NA,0.39952395083889,NA,-0.100374476097559,NA,0.428236041636803,NA,0.96858820491382,NA
"ri3101","DZ",1,2,0.0559373594857154,NA,0.306115521953653,NA,0.0646928919335998,NA,-0.530032113846701,NA,-0.0917249358616294,NA,0.535989159902441,NA,-0.183730211917247,NA,-0.47585623908618,NA
"ri3182","DZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569866176347254,NA,0.0499980119186354,NA,-0.0686843535841256,NA,-0.167093696393701
"ri3204","DZ",1,2,NA,-0.340170216234684,NA,0.595452556918635,NA,-0.174491964604276,NA,-1.0559825853937,0.493442010117371,0.655801718259165,0.535989159902441,0.299847336922727,0.318107907957753,0.25845010768045,0.301921537913819,0.07106331145
"ri3344","DZ",2,1,NA,0.131636631029865,NA,0.390756427922726,NA,-0.30258157700145,NA,-0.31782557755,NA,-0.226111189095044,NA,-0.000507039081364573,NA,-0.0703158183015658,NA,-0.111538141393701
"ri3392","MZ",1,1,-0.183442359659605,NA,0.124297340953653,NA,-0.118330126213551,NA,-0.571698780846701,NA,0.0988816355693353,NA,0.0333882499536528,NA,-0.0975044218057404,NA,-0.349476557846701,NA
"ri3403","MZ",2,2,-0.13067646446943,NA,-0.00946538509755866,NA,-0.119533505407047,NA,0.19081042691382,NA,-0.315329026121899,NA,-0.282192658097558,NA,-0.216940136235547,NA,-0.47585623908618,NA
