ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
6439,1,0,0, ,2,11.24625117,3,5,3,4,1,5,1,5,3,1,5,5,4,4,3,3,5,5,5,5,4,1,3,1,1,4,4,1,5,5,3,3,5,3,1,3,5,4,3,3,2,3,3,2,2,5,5,3,3,2,5,2,3,1,5,4,5,5,5,3,3,4.181818182,4.444444444
6439,4,0,0, ,1,11.23744578,3,4,3,3,2,3,2,3,4,3,3,2,3,3,4,2,3,3,4,3,5, ,3,4,3,2,3,4,2,3,2,4,3,3,2,3, ,3,2,2,3,4,3,2,1,4, ,2,3,3,2,3,2,2,2,4,3,3,4,3,2,3.090909091,3.333333333
6451,1,0,0, ,2,10.99166749,2,2,3,5,1,3,2,4,3,4,4,3,1,4,2,2,3,2,3,3,4,4,4,3,4,3,2,3,4,3,4,3,4,3,3,3,4,2,2,3,4,4,4,3,3,4,2,3,3,5,3,4,3,3,3,3,2,2,3,3,2,2.909090909,4
6451,4,0,0, ,2,10.996754,2,4,3,4,1,3,4,4,1,3,3,4,1,5,3,3,3,4,2,5,1,4,4,1,5,3,3,1,4,1,2,4,4,4,2,3,5,3,4,3,1,1,5,1,2,2,2,2,3,5,5,3,5,4,5,5,3,1,4,3,5,2.727272727,2.666666667
6455,1,0,0, ,1,11.0486697,1,4,2,4,1,5,4,5,3,4,5,5,1,5,4,5,4,4,2,5,4,4,5,3,2,4,4,2,4,4,4,4,4,4,4,2,5,2,3,3,4,2,5,3,4,2,2,2,4,5,4,4,3,4,3,3,2,4,2,4,4,3.636363636,4.222222222
6455,4,0,0, ,1,11.05176322,1,5,5,3,1,5,3,5,3,4,5,3,1,4,3,5,4,3,3,5,5,1,3,3,3,5,4,3,3,3,5,3,5,3,4,3,5,3,4,5,5,2,3,1,4,3,5,3,1,5,3,3,3,3,3,5,2,3,2,3,4,3.272727273,3.888888889
6459,1,0,0, ,1,11.19155237,2,3,3,4,2,3,1,3,3,3,3,5,5,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,5,4,3,4,3,3,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3.454545455,4.222222222
6459,4,0,0, ,1,11.19155706,2,5,3,5,1,5,2,5,4,1,5,5,1,5,1,5,4,5,5,3,5,1,5,1,1,5,5,1,5,5,5,3,5,5,5,5,4,5,5,5,3,1,5,3,1,4,5,3,3,5,5,1,2,1,5,3,5,5,1,1,5,3.454545455,4.444444444
6461,1,0,0, ,2,11.02177228,1,4,3,4,4,4,3,4,4,3,5,5,3,3,2,5,5,4,3,4,4,3,3,1,3,3,4,2,4,3,3,3,4,4,3,3,5,3,4,3,5,2,4,4,3,3,3,3,3,3,4,3,2,3,5,2,3,3,3,3,4,3,3.444444444
6461,4,0,0, ,2,11.0217764,1,3,1,5,1,5,5,4,3,5,5,5,2,4,2,4,5,5,1,5,5,5,4,1,5,5,5,2,5,1,5,3,4,5,3,5,5,2,5,1,5,3,5,2,4,1,1,3,5,4,4,4,3,5,5,4,1,1,3,1,3,3.2,4.666666667
6469,1,1,0, ,1,11.24982888,1,3,2,4,1,5,4,4,2,5,2,5,3,5,1,4,5,4, ,2,5,4,5,1,3,4,4,1,3,1,3,2,5,5,5,3,4,4,5,1,5,1,3,1,5,2,2,4,4,3,5,2,4, ,5,5,1,3,1,3,5, , 
6469,4,1,0, ,1,11.24982888,1,3,4,4,1,2,4,5,1,5,4,5,3,5,2,3,3,4,1,1,2,4,3,1,4,3,5,1,4,1,3,3,4,5,5,3,4,3,4,2,4,3,4,1,2,2,2,3,2,3,5,3,5,5,5,5,1,2,1,3,3, , 
6471,1,0,0, ,2,10.97498368,2,3,3,5,2,5,5,5,4,4,4,4,1,5,3,5,3,4,1,5,4,5,3,3,3,4,3,2,5,2,5,3,5,4,4,1,4,2,5,3,3,5,4,2,5,1,1,3,3,5,4,4,2,5,3,4,2,3,2,5,1,3.909090909,4.333333333
6471,4,0,0, ,2,10.97515581,2,5,2,3,2,3,4,5,3,5,4,4,2,5,3,3,3,5,3,3,3,2,4,2,3,3,3,2,4,4,3,3,5,4,4,4,4,3,4,2,3,3,4,2,4,2,4,3,4,4,4,3,3,3,4,4,1,3,2,2,3,3.363636364,3.222222222
6473,1,0,0, ,1,11.19182029,2,3,1,5,1,5,3,4,2,1,1,5,1,4,1,4,3,5,1,1,1,2,4,4,5,4,3,1,4,1,1,3,5,5,1,1,5,2,4,4,1,5,5,2,1,3,4,3,5,5,5,4,4,5,2,4,5,1,5,5,1, , 
6473,4,0,0, ,1,11.16143896,2,4,2,3,1,5,4,5,4,3,5,5,1,4,4,5,4,4,1,3,5,2,4,2,3,1, ,3,4,3,4,3,4,4,2,4,5,4,2,2,4,5,5,3,1,2,4,3,4,5,3,2,2,5,4,3,3,3,4,2,1, , 
6479,1,0,0, ,1,11.04591211,3,3,3,1,3,5,4,3,4,2,4,4,3,3,3,3,3,4,5,4,5, ,3,5,2,5,3,4,1,4,1,4,3,3,4,4,4,5,3,5,4,2,3,5,1,2, ,2,3,3,2,1,2,1,1,1,4,4,2,2,4,3.090909091,4
6479,4,0,0, ,2,11.04609863,3,5,4,4,1,5,3,5,4,4,5,4,1,4,1,3,4,5,4,5,4,2,4,2, ,4,3,4,4,2,4,4,5,4,3,3,5,4,5,4,3,2,4,5,5,3,4,2,2,5,2,2,2,2,4,1,2, ,3,3,4,2.363636364,4.333333333
6483,1,0,0, ,2,11.30326901,1,4,1,4,3,5,3,4,5,3,5,4,3,4,5,4,5,4,3,4,4,3,4,3,2,4,4,3,3,4,5,4,4,4,1,4,5,5,4,5,5,2,4,4,5,3,3,2,5,3,3,1,1,3,3,2,3,4,5,2,4,3.727272727,4.111111111
6483,4,0,0, ,2,10.98646019,1,5,2,3,1,5,3,5,3,3,5,5,1,4,3,3,5,5,3,3,2,1,5,2,3,3,1,2,3,3,3,1,4,4,4,3,5,2,5,2,2,4,5,2,4,3,5,5,4,5,4,4,3,3,4,4,3,3,2,3,2,3.545454545,4
6485,1,0,0, ,2,11.0217258,3,2,1,5,1,3,4,5,3,4,5,4,1,5,3,4,3,5,2,4,3,5,5,3,3,1,3,1,5,3,4,4,5,3,4,2,5,2,3,3,3,3,4,4,3,2,1,2,5,5,5,4,3,4,3,2,2,3,2,4,3,3.181818182,4.333333333
6485,4,0,0, ,1,11.02430917,3,4,2,3,2,3,2,4,3,2,4,4,1,4,3,3,3,4,4,4,4,2,4,3,2,2,3,2,3,2,3,4,4,3,2,4,5,3,3,2,3,2,4,4,3,4,4,2,4,5,4,3,3,2,3,2,4,4,4,2,4,3.636363636,2.888888889
6491,1,1,0, ,2,11.54277892,2,5,1,4,1,4,1,5,4,5,5,5,3,4,2,4,5,5,3,5,5,1,4,4,2,3,4,1,4,3,5,4,5,4,3,4,5,1,3,1,5,1,5,3,2,5,5,2,5,3,5,5,2,3,2,3,1,4,3,2,5, , 
6491,4,1,0, ,2,11.54277892,2,5,2,5,1,5,1,5,3,4,5,5,4,5,1,5,5,4,1,4,5,1,3,1,1,5,5,1,5,3,5,1,4,3,3,1,5,1,5,1,5,1,4,3,5,5,5,5,4,2,5,5,3,5,5,3,2,5,3,5,5, , 
6493,1,0,0, ,1,10.98543977,2,1,3,4,3,4,4,3,4,4,4,4,4,4,5,4,5,5,4,5,5,3,4,1,4,5,5,4,4,4,4,3,4,4,2,2,5,5,4,4,4,2,4,4,4,2,3,3,3,2,2,1,2,2,5,2,2,2,4,4,4,3.090909091,3.666666667
6493,4,0,0, ,1,10.98535693,2,4,2,4,1,3,4,4,3,3,4,5,3,4,4,3,4,4,4,2,3,4,4,2,4,1,4,3,4,4,2,4,4,4,2,3,5,4,2,2,4,1,4,3,3,2,2,2,4,3,3,2,3,2,4,3,3,2,4,3,5,3.090909091,4.222222222
6495,1,0,0, ,1,11.02084316,1,4,1,5,1,5,5,5, ,4,5,5,2,1,4,3,5,5,2,3,5,4,5,4,2,5,3,5,5,4,4,5,5,4,3,5,5,1,4,4,5,5,4,3,5,1,2,1,5,4,1,5, ,4,2,3,2,4,3,1,1,3.272727273,4.222222222
6495,4,0,0, ,1,11.02067987,1,2,1,4,2,5,3,5,3,4,5,5,1,4,4,4,3,5,4,4,5,4,4,2,2,4,2,3,4,3,4,4,4,3,3,2,5,1,3,2,5,1,5,3,4,3,2,2,5,5,3,5,3,2,4,3,2,4,3,4,5,3,4
6497,1,0,0, ,2,10.9495621,2,5,3,3,1,4,4,4,4,4,5,5,3,4,4,3,4,5,4,4,2,1,4,4,1,2,5,1,4,4,3,2,4,4,1,3,5,5,4,5,3,3,4,1,3,2,5,4,3,3,5,1,2,2,2,5,2,5,5,3,3,3.727272727,4.555555556
6497,4,0,0, ,2,10.95772968,2,5,4,5,2,5,4,5,4,4,5,4,1,5,4,4,4,4,2,4,5,5,4,2,3,4,4,2,5,4,3,4,5,5,3,5,5,2,4,1,4,2,4,2,3,2,1,2,2,5,4,4,2,4,4,4,2,3,3,1,4,3.181818182,3.75
6505,1,0,0, ,1,11.04626996,2,5,2,5,1,4,4,5,5,4,5,5,1,5,3,5,4,4,5,2,5,1,4,1,3,4,5,1,4,3,4,2,4,5,5,4,5,3,5,5,3,1,4,1,3,2,5,4,4,5,5,3,1,1,5,5,2,3,1,2,5,2.636363636,4
6505,4,0,0, ,1,10.99709259,2,5,1,5,1,5,3,5,2,4,5,5,2,5,4,5,5,5,2,5,5,1,4,2,2,5,5,1,5,2,4,2,5,5,4,2,5,2,4,2,4,3,5,2,2,3,5,4,5,4,5,4,4,4,4,4,2,4,2,4,3,2.6,4.777777778
6507,1,0,0, ,1,10.98873834,2,2,3,5,1,5,5,5,4,5,3,3,1,5,3,5,4,5,1,2,5,4,4,1,4,4,5,1,4,3,4,4,5,5,4,4,5,2,4,1,4,1,5,1,3,1,2,2,3,5,5,4,2,5,5,5,1,2,2,2,5,2.909090909,4.555555556
6507,4,0,0, ,1,10.98510308,2,5,1,5,1,4,3,5,4,3,5,5,1,5,5,4,4,5,1,5,5,4,5,2,2,4,3,1,3,5,5,4,5,4,3,5,5,4,3,3,4,5,5,2,5,3,2,2,5,5,5,2,2,5,4,4,3,4,3,1,1,3.363636364,3.555555556
6509,1,0,0, ,2,10.94960624,2,4,1,5,1,4,5,5,1,5,5,5,1,5,1,4,5,5,2,5,5,3,5,1,1,5,5,1,5,2,5,4,5,5,4,1,5,1,1,1,5,3,5,1,4,1,3,2,5,5,5,5,5,4,5,5,1,5,2,5,3,4.636363636,4.555555556
6513,1,0,0, ,2,11.14131426,1,1,3,4,1,5,5,5,4,4,5,4,1,5,4,3,3,5,5,5,5,5,5,1,1,5,5,1,4,2,5,5,5,5,2,4,5,1,5,4,5,5,5,2,5,1,1,1,3,5,5,5,2,1,5,4,2,5,4,2,1,4.181818182,4.555555556
6513,4,0,0, ,2,11.14125013,1,3,2,3,2,3,4,5,3,3,4,4,1,5,2,3,2,4,2,4,4,2,4,2,3,4,4,2,4,3,3,3,5,4,3,2,4,3,3,2,2,3,4,4,4,2,4,3,4,5,4,3,3,4,4,2,3,3,3,4,3,3.454545455,4.222222222
6517,1,0,0, ,2,11.05403637,2,5,4,4,1,5,5,5,2,5,5,5,4,5,1,5,5,3,1,1,4,1,5,3,5,5,5,1,5,3,3,4,4,5,5,4,5,1,5,4,3,4,5,4,2,1,5,2,2,2,5,5,4,5,3,2,1,1,1,2,2,3.545454545,4.5
6517,4,0,0, ,2,11.0541808,2,5,2,4,2,5,5,5,4,5,5,5,1,5,3,5,5,5,3,5,5,1,5,3,5,5,5,2,5,2,5,1,5,4,5,2,5,2,5,1,4,5,5,1,4,1,5,5,4,5,4,4,2,3,3,5,1,1,1,4,1,3.727272727,4.333333333
6523,1,0,0, ,2,11.43775005,3,4,2,3,1,4,2,3,2,4,3,5,1,4,4,4,4,3,3,4,3,3,3,4,4,4,4,1,4,2,3,4,3,3,4,3,4,3,3,4,4,3,3,2,3,4,3,2,4,5,5,3,4,3,2,4,2,2,2,3,3,3.272727273,4
6523,4,0,0, ,1,11.39076479,3,5,3,3,2,5,3,3,5,3,5,5,3,3,5,5,4,3,5,4,5,2,4,4,3,5,4,4,3,4,5,5,4,3,3,4,3,4,3,5,5,5,4,5,5,3,4,1,3,3,2,2,1,1,2,1,3,3,3,2,1,3.181818182,3.555555556
6525,1,0,0, ,1,11.04252088,2,4,1,5,2,5,3,5,4,4,5,5,1,5,5,4,5,5,5,5,4,2,5,1,1,4,3,1,5,2,5,3,4,5,4,3,5,2,4,3,3,4,5,1,3,3,4,3,5,5,5,4,2,1,5,5,2,5,2,3,2,4.363636364,4.222222222
6525,4,0,0, ,1,11.04243659,2,4,4,3,1,4,4,5,3,2,4,5,1,3,4,4,5,4,5,5,3,2,4,2,1,4,3,2,4,5,3,4,4,4,2,4,4,2,3,4,2,4,4,2,1,2,4,2,2,5,4,4,3,1,4,4,4,5,4,2,2,4,3.444444444
6531,1,0,0, ,2,11.04365329,2,5,4,4,1,4,4,5,4,4,5,5,2,5,4,4,5,5,3,4,5,3,4,2,2,4,5,1,4,2,5,5,4,4,2,4,5,2,4,2,5,5,5,5,5,2,3,1,2,4,5,4,2,3,4,1,2,4,4,2,1,4.272727273,4.666666667
6531,4,0,0, ,2,11.04366403,2,4,4,5,3,5,2,4,5,2,4,4,3,4,4,4,4,3,2,5,5,4,4,3,2,4,4,3,4,4,4,4,4, ,2,3,5,3,4,4,5,3,4,3,4,4,2,2,2,3,3,3,1,4,3,3,4,4,4,3,3,3.636363636,3.555555556
6535,1,0,0, ,1,11.10089316,2,2,2,5,1,4,4,5,4,4,5,4,1,5,1,5,4,4,1,2,3,4,4,2,5,4,5,2,5,2,5,3,5,5,4,4,4,2,5,2,4,2,2,1,4,2,2,3,4,5,4,4,2,5,4,5,2,1,2,2,4, , 
6535,4,0,0, ,1,11.10102625,2,3,4,5,1,5,5,5,3,4,5,4,1,5,4,5,4,4,2,4,5,4,4,2,4,5,4,1,4,1,4,3,5,5,3,2,5,1,4,1,4,3,2,1,5,1,2,3,2,5,5,5,3,4,4,5,2,2,3,4,3, , 
6537,1,1,0, ,2, ,2,3,3,3,2,4,3,1,3,3,4,4,3,4,4,3,4,3,1,3,4,4,3,3,5,4,5,1,3,1,5,5,3,4,3,3,5,3,3,3,5,3,5,3,4,3,2,1,3,3,5,3,3,5,3,3,3,1,3,3,3, , 
6537,4,1,0, ,2,11.01437372,2,3,2,4,1,3,2,4,2,4,4, ,2,4,2,4,3,5,1,3,4,2,4,1,4,4,3,2,4,2,5,3,5,4,2,5,4,1,3,2,4, ,4, ,3,4,4,3,4,4,4,5,4,5,5, ,2,2,4,1, , , 
6539,1,0,0, ,2,10.95825094,3,5,2,3,1,3,4,5,5,2,5,4,1,3,5,3,3,5,5,5,5,1,5,5,2,3,4,3,1,3,5,1,4,2,1,2,5,3,2,2,5,1,5,3,5,2,5,5,4,5,3,3,1,1,1,3,4,4,5,4,5,4.545454545,4.444444444
6539,4,0,0, ,1,10.9519176,3,2,1,4,1,4,3,5,3,4,4,4,1,5,3,4,5,5,2,5,4,2,5,1,3,3,5,2,4,2,4,1,4,4,4,4,5,2,4,1,2,2,4,1,1,3,4,5,5,5,4,4,3,4,5,5,2,3,2,2,4,3.090909091,3.444444444
6545,1,0,0, ,2,11.07871254,2,4,2,5,1,2,2,4,2,5,4,4,4,5,4,4,4,5,1,5,3,4,5,1,3,3,5,1,4,2,4,4,4,5,2,4,5,3,4,2,3,1,4,2,4,4,2,2,4,2,5,3,4,5,5,4,1,3,4,2,5,3.636363636,3.555555556
6545,4,0,0, ,2,11.46003464,2,4,4,2,3,3,3,4,5,4,4,3,2,4,4,3,4,4,4,3,4,3,3,5,4,2,5,3,2,4,1,3,4,2,4,2,4,5,1,4,4,4,4,2,1,3,3,3,2,4,3,1,1,2,1,4,2,2,2,4,2,3.727272727,3.333333333
6547,1,0,0, ,2,11.19312689,2,3,4,3,2,2,3,4,4,2,4,3,1,5,4,3,3,4,2,3,3,2,4,2,3,2,3,1,3,3,2,4,3,3,2,3,5,3,2,4,2,4,4,5,2,3,4,2,2,5,5,3,2,4,4,1,4,3,4,3,2,3.090909091,4
6547,4,0,0, ,2,11.22339303,2,3,3,3,2,3,3,4,4,3,5,4,2,4,4,3,3,3,2,4,4,4,3,3,3,4,5,3,3,2,3,4,4,3,2,4,4,3,3,3,5,4,2,3,2,3,2,2,3,4,3,3,2,4,3,3,3,3,4,2,2,3.545454545,3.888888889
6549,1,0,0, ,1,11.41840067,2,5,2,3,1,3,1,4,4,2,3,4,4,3,3,3,2,3,4,4,2,2,3,4,4,2,5,3,2,5,3,4,5,3,3,4,5,3,2,5,2,1,3,5,1,5,4,2,4,2,3,3,2,2,2,1,4,2,3,2,5,2.454545455,3.444444444
6555,1,0,0, ,2,11.36075551,1,3,3,3,2,4,3,4,4,3,4,3,2,4,4,4,3,3,2,4,3,4,3,2,3,4,4,3,3,3,4,2,4,3,3,3,4,2,4,3,4,2,4,4,3,3,2,4,3,4,3,4,2,4,4,2,3,3,3,3,4,3.090909091,3.555555556
6555,4,0,0, ,2,11.36413767,1,3,4,5,1,3,3,4,2,3,4,4,2,5,4,4,4,5,1,4,4,4,4,2,4,4,3,4,4,4,5,4,4,5,2,3,4,3,3,4,3,4,3,4,3,3,2,2,2,4,2,3,4,5,4,2,3,2,4,3,2,3.454545455,3.777777778
6557,1,0,0, ,1,10.98549392,1,2,1,5,1,4,4,5,3,5,2,4,2,5,4,5,4,4,1,3,1,4,4,1,4,4,2,2,5,2,4,4,4,4,3,3,5,1,4,2,4, ,5,3,4,2,2,2,5,4,4,5,3,5,5,3,1,2,3,3, ,2.727272727,4
6557,4,0,0, ,1,10.99166968,1,2,2,4,1,3,2,3,3,4,3,3,2,4,3,3,2,4,2,4,3,4,4,1,5,2,2,2,5,2,4,5,4,4,3,4,4,3,4,5,4,5,4,2,5,4,2,1,4,4,4,3,3,4,5,4,2,1,3,2,1,2.909090909,3.888888889
6559,1,0,0, ,2,11.34497522,3,3,3,3,4,4,3,4,4,3,4,4,2,4,4,3,3,4,4,4,4,3,4,4,2,4,1,3,4,4,5,3,4,4,4,3,3,3,3,3,4,5,4,4,5,3,3,3,3,4,3,3,2,2,2,2,3,4,2,3,1,3.909090909,4.444444444
6559,4,0,0, ,1,11.35296857,3,4,3,4,5,4,3,5,2,2,4,4,1,2,4,5,5,3,2,4,5,2,3,4,1,4,3,3,4,5,3,5,4,3,2,4,3,2,3,5,4,3,4,4,3,3,4,1,3,5,3,4,4,4,2,2,4,5,4,2,3,2.545454545,3.777777778
6561,1,0,0, ,2,11.311666,3,4,4,5,4,5,5,4,5,5,4,5,4,5,5,3,4,5,4,2,5,4,5,5,5,5,4,5,5,4,4,4,3,4,5,2,4,4,5,4,5,5,5,4,5,1,2,2,2,2,1,2,1,2,1,2,1,1,1,4,1,3.181818182,4.555555556
6561,4,0,0, ,1,11.25713023,3,3,1,5,1,2,3,5,1,3,5,3,1,4,4,4,3,2,1,4,4,3,3,2,3,3,4,2,4,2,4,3,3,4,2,4,4,1,4,2,4,4,3,1,3,3,3,3,5,5,4,5,5,5,4,5,3,3,4,2,2,2.909090909,4
6563,1,0,0, ,2,11.12536305,2,1,1,5,1,4,2,5,4,3,5,5,1,5,3,2,2,5,1,5,4,5,5,1,2,4,3,1,5,2,5,5,5,5,4,3,5,1,4,1,5,1,5,2,5,4,1,1,5,5,5,5,2,5,5,4,3,4,2,3,5,2.909090909,3.888888889
6563,4,0,0, ,2,11.12509982,2,3,3,3,4,4,3,3,4,3,5,5,2,5,4,3,5,2,4,5,5,2,5,3,3,3,4,1,4,5,3,4,4,3,4,5,5,3,3,5,3,3,5,5,5,3,4,2,3,4,5,3,2,2,3,1,3,3,2,1,3,2.909090909,5
6571,1,0,0, ,2,11.00701663,1,3,1, ,1,4,3,4,4,4,5,5,2,4,4,3, ,3,4,4,5,2,4,3,5,3,5,1,2,3,3,1,4, ,4,4,4,2,2,2,5,4,4,5,4,3,4,5,5,4,5,4,2,2,3,1,2,1,2,2,2,3.444444444,4.125
6571,4,0,0, ,2,11.00701565,1,3,1,4,2,5,3,4,5,4,5,5,1,4,2,5,4,5,4,4,5,3,4,3,4,5,4,4,3,2,5,3,4,4,3,3,5,2,2,2,3,5,5,2,5,3,3,3,5,5,2,4,1,2,3,4,2,2,3,3,1,3.818181818,4.333333333
6573,1,1,0, ,1, ,2,3,5,4,1,4,2,3,4,3,5,5,3,4,1,3,3,3,1,1,5,1,3,1,5,5,5,1,5,4,3,2,3,4,5,4,4,2,3,3,3,3,4,2,3,4,5,4,1,3,5,4,2,5,5,4,3,1,1,2,3, , 
6573,4,1,0, ,1, ,2,3,3,4,1,5,3,4,4,2,4,5,3,5,4,3,4,5,1,4,4,2,4,1,3,5,4,1,4,1,3,1,4,5,4,1,5,3,5,2,5,1,5,4,4,3,4,5,3,3,5,3,2,5,5,2,4,3,2,5,5, , 
6581,1,0,0, ,1,11.0597887,3,2,2,3,2,3,4,4,2,3,3,2,2,4,4,4,3,4,2,4,3,4,4,4,3,2,2,2,3,2,3,4,4,3,2,3,4,2,3,2,3,3,3,3,3,2,2,2,4,4,4,4,4,4,2,3,3,3,4,3,3,3.636363636,3.555555556
6581,4,0,0, ,2,11.06239413,3,3,2,5,2,3,3,4,3,4,3,3,1,4,3,3,3,3,1,1,3,3,4,1,3,4,3,2,5,3,4,3,3,4,4,3,3,2,4,2,3,3,3,2,4,3,3,3,4,5,4,4,3,5,5,4,2,3,2,3,3,3.454545455,4.222222222
6585,1,0,0, ,1,11.00448697,1,2,3,5,1,4,4,1,3,5,5, ,2,4,4,4,4,5,2,4,5,4,4,1,4,5,3,2,4,2,4,5,5,4,5,4,5,4,4,3,5,3,4,1,4,2,2,1,3,4,4,2,3,4,5,5,1,2,1,2,3,4.181818182,4.555555556
6585,4,0,0, ,1,11.00449201,1,2,1,4,1,4,5,5,4,4,5,4,1,4,3,4,5,4,2,3,5,4,4,1,4,2,4,1,5,1,4,4,4,5,3,4,5,1,4,4,4,3,4,3,2,1,2,2,5,5,5,5,2,4,5,3,2,2,3,2,3,4.363636364,4.444444444
6587,1,0,0, ,2,11.13053363,2,4,3,4,2,4,3,4,4,3,4,4,2,4,4,3,3,3,2,4,4,3,4,3,3,4,4,3,4,2,3,4,3,4,3,4,4,3,4,4,3,3,4,4,4,3,3,2,3,4,3,3,2,4,3,2,3,3,3,2,3,2.909090909,3.777777778
6587,4,0,0, ,2,11.13028418,2,4,4,3,2,4,4,3,4,3,4,4,2,4,4,3,3,4,4,3,4,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,4,3,3,2,2,3,3,3,3,3,3,2,3.090909091,3.555555556
6591,1,0,0, ,1,11.06821273,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6593,1,0,0, ,2,11.03231443,2,2,3,3,2,4,2,1, ,2,5,4,4,5,4,3,3,3,2,4,3,3,4,4,2,4,4,1,2,3,4,4,3,4,2,3,5,1,4,3,3,2,4,4,3,4,3,2,3,2,5,5, ,4,2,2,4,4,4,3,4,2.545454545,3.333333333
6593,4,0,0, ,2,11.03236079,2,4,3,4,2,5,3,4,4,2,5,4,3,4,4,5,4,4,4,4,5,2,3,4,3,4,4,3,4,4,4,5,3,4,3,3,5,4,3,4,4,2,5,3,5,3,4,1,3,3,3,2,2,2,2,3,4,3,3,3,4,2.818181818,3.666666667
6601,1,0,0, ,2,11.04910795,3,5,1,5,1,5,2,5,4,4,5,5,1,5,4,4,5,4,1,3,5,1,5,1,2,5,5,1,5,3,5,4,4,5,3,4,5,1,5,4,4,1,5,2,4,4,5,2,5,5,5,5,2,5,5,4,2,4,3,2,5,4.272727273,4.888888889
6601,4,0,0, ,1,11.04926138,3,4,4,5,1,4,4,5,2,4,4,5,1,5,4,5,5,4,1,3,5,3,4,2,2,4,4,1,5,1,5,4,5,5,3,4,5,2,4,3,4,3,5,3,5,2,3,2,2,5,5,4,4,5,4,3,2,4,3,2,3,3.363636364,3.777777778
6609,1,0,0, ,2,11.35284727,1,3,3,3,1,3,5,2,2,5,3,5,2,4,5,2,5,4,4,4,5,2,3,5,5,2,4,1,2,4,3,3,3,1,5,4,5,3,2,2,1,2,1,1,2,1,4,3,3,4,5,3,4,2,1,5,1,1,1,2,4,3.545454545,4.833333333
6609,4,0,0, ,2,11.36936256,1,4,2,2,1,3,3,3,3,4,4,5,3,3,4,3,3,2,4,3,3,2,3,4,3,3,5,2,4,2,3,3,3,2,4,2,4,3,3,2,3,2,4,2,2,3,4,3,4,3,4,3,3,2,2,4,2,3,2,4,4,4.363636364,3.222222222
6611,1,0,0, ,2,10.94133305,2,1,3,1,1,2,4,4,2,5,5,5,1,4,2,3,3,4,4,2,4,4,5,4,4,4,5,1,2,2,5,4,4,3,4,2,4,1,1,2,5,4,3,4,4,2,2,2,3,5,5,5,4,2,2,2,1,2,2,4,2,3.545454545,4.555555556
6611,4,0,0, ,2,10.94162234,2,4,2,4,1,4,3,4,4,3,5,4,3,3,4,3,3,4,4,3,5,3,4,3,2,4,5,2,3,4,5,4,4,4,3,2,4,4,3,3,5,2,5,4,5,3,3,2,4,3,4,2,2,2,3,2,3,4,3,4,4,4,3.888888889
6613,1,0,0, ,2,11.00239267,1,4,4,4,3,2,4,5,4,3,4,3,3,5,5,3,2,5,1,4,3,3,3,1,2,3,3,4,3,4,4,5,4,3,2,2,4,4,5,2,3,1,3,1,4,2,3,1,2,3,2,2,2,5,5,5,3,4,4,4,5,3.818181818,4.111111111
6613,4,0,0, ,2,11.00240861,1,4,2,4,3,4,2,4,4,3,5,4,3,5,4,4,4,3,3,4,4,2,3,2,4,3,4,2,4,5,5,2,5,5,3,5,3,4,4,4,3,1,4,4,3,4,4,4,4,3,4,2,2,3,4,2,3,2,3,1,5,3.909090909,4.777777778
6615,1,0,0, ,1,10.96067042,2,5,4,4,1,4,3,4,4,3,4,4,3,4,4,4,4,3,4,3,4,3,4,4,3,4,3,3,4,3,3,4,4,4,2,4,4,3,2,4,4,2,3,4,3,3,3,2,2,3,3,3,2,2,2,2,3,3,4,2,4,3.636363636,3.222222222
6615,4,0,0, ,1,10.96913118,2,2,1,5,1,4,4,5,2,5,4,4,1,5,3,5,4,4,2,3,4,4,4,2,3,4,4,1,5,1,4,3,5,5,4,4,5,1,4,1,2,2,5,2,5,2,2,3,5,5,5,5,4,4,4,4,1,3,2,2,4,3.363636364,3.555555556
