ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,EMPQ_emotional,EMPQ_cognitive
1403,1,1,0, ,2,2,4,3,4,3,4,2,3,4,3,4,4,3,3,5,2,1,2,5,4,5,4,4,5,4,5,5,4,3,4,4,4,3,3,3,2,3,1,2,4,4,4,3,5,3,3.636363636,4
1403,4,1,0, ,2,2,4,3,3,2,4,4,4,3,3,4,4,3,4,4,3,4,2,2,4,4,2,4,3,3,4,4,2,3,3,4,4,4,4,3,4,4,3,4,4,5,2,2,5,4,4.090909091,4
1407,1,1,0, ,1,2,1,3,4,2,3,3,5,2,4,4,3,1,4,4,3,2,2,2,4,4,5,4,3,3,4,4,3,4,2,4,4,4,4,3,3,4,1,4,2,4,1,4,1,3,3.818181818,4
1407,4,1,0, ,1,2,5,2,3,1,5,2,5,4,4,4,5,2,4,3,4,4,5,4,4,5,1,4,3,2,4,4,2,2,2,3,2,4,5,3,2,5,4,4,3,4,3,4,5,2,3.272727273,4.111111111
1409,1,0,0, ,2,1,3,1,5,1,4,5,5,3,4,4,4,2,5,4,3,3,5,1,3,4,3,5,2,3,4,4,1,4,1,4,3,5,4,4,3,5,2,4,2,3,3,5,3,3,3.909090909,4.444444444
1409,4,0,0, ,2,1,4,2,4,1,4,4,4,3,3,4,4,1,5,4,4,3,4,3,3,3,3,4,2,4,3,4,1,4,1,4,3,4,4,4,3,4,2,4,2,4,2,4,3,3,2.636363636,4
1410,1,2,0, ,1,2,4,3,3,1,4,4,4,3,4,4,5,2,3,4,4,4,4,1,2,5,2,3,2,3,4,4,3,3,3,4,4,4,4,3,4,5,3,4,3,4,4,4,2,3,3.222222222,3.555555556
1410,4,2,0, ,1,2,4,2,4,1,5,5,4,4,4,4,5,1,4,4,5,5,4,1,2,5,2,3,3,3,4,4,1,4,3,3,2,3,4,3,1,5,4,5,4,5,2,5,2,4,3.6,3.555555556
1416,1,2,0, ,1,3,2,2,5,1,4,3,4,2,4,5,4,1,5,5,3,4,2,1,5,5,4,3,2,5,3,5,1,4,3,5,5,5,5,4,5,5,2,4,3,4,1,2,1,1,2,4.777777778
1416,4,2,0, ,2,3,5,2,5,3,5,3,5,3,3,5,3,4,5,5,4,5,5,4,4,5,1,4,2,2,5,5,1,4,1,5,2,5,4,2,1,5,2,4,4,5,1,2,2,5,4,4.666666667
1419,1,0,0, ,2,2,2,2,4,2,4,4,4,2,4,4,4,1,4,4,4,4,4,3,4,4,2,4,3,3,4,3,1,4,3,4,4,4,4,2,5,5,1,4,1,4,2,4,4,4,3.727272727,3.888888889
1419,4,2,0, ,2,2,3,1,4,1,4,3,3,4,2,5,5,1,4,4,4,3,4,2,3,5,3,5,2,3,5,5,3,4,4,5,3,4,4,1,2,4,2,4,2,5,5,4,3,5,3.818181818,4
1423,1,0,0, ,1,2,2,2,4,3,3,4,4,3,3,5,2,3,5,5,4,4,5,1,5,5,4,5,2,4,3,2,4,3,3,5,3,4,5,4,5,5,4,3,3,4,3,4,4,2,3.727272727,3.666666667
1423,4,0,0, ,1,2,5,4,5,2,5,2,5,2,5,5,5,1,5,4,5,4,4,1,5,5,1,4,2,1,5,4,3,5,2,2,1,4,5,3,3,5,4,4,2,5,4,5,4,4,3.818181818,5
1426,1,0,0, ,1,2,4,2,4,1,4,4,4,4,4,4,4,2,4,3,4,3,4,3,2,4,2,4,2,4,4,4,4,3,4,4,3,3,4,4,4,4,3,4,2,4,3,4,3,3,3.181818182,4.111111111
1426,4,0,0, ,1,2,1,3,3,3,5,5,4,2,5,5,5,4,5,5,5,5,3,3,1,5, , , , , , , , , , ,3,4,4,5,5,5,3,5,1,5,1,1,1,3, , 
1429,1,0,0, ,1,3,3,2,3,1,3,2,4,4,4,4,4,2,4,4,3,3,4,4,2,4,2,4,3,4,4,4,2,5,2,3,4,4,4,3,2,4,3,4,5,3,5,4,2,1,3.818181818,4
1429,4,0,0, ,2,3,5,1,4,1,4,2,4,5,1,5,5,1,5,4,4,5,2,5,4,5,1,5,3,2,4,5,2,2,3,4,4,5,2,1,2,5,4,2,4,5,2,4,5,3,4.181818182,4.777777778
1430,1,0,0, ,2,3,5,3,4,1,3,1,5,5,5,5,5,3,5,3,5,5,5,2,5,4,1,4,1,3,4,4,2,5,1,3,1,5,5,5,2,5,2,5,3,1,2,5,5,5,3.545454545,4.777777778
1430,4,0,0, ,1,3,2,5,4,4,2,2,3,4,3,4,2,4,4,5,4,2,1,5,4,5,3,4,5,5,3,5,4,5,5,4,4,3,3,4,4,2,4,3,5,3,3,3,3,4,3.272727273,3.777777778
1431,1,2,0, ,1,2,3,3,5,1,3, ,5,4,1,5,4,4,5,4,3,4,5,1,4,3,2,5,1,1,4,4,1,5,5,4,3,3,5,1,1,5,4,5,5,4,2,5,5,4,3.454545455,3.777777778
1431,4,2,0, ,1,2,5,4,5,1,5,2,3,4,2,4,5,4,4, ,5,5,2,4,2,4,2,2,1,4,4,5,4,4,3,3,2,3,4,2,2,4,2,4,5,4,3,2,3,5,2.818181818,2.75
1435,1,2,0, ,2,2,4,4,4,2,3,2,4,2,3,3,3,2,5,3,3,4,3, , ,3,2,3,4,3,3,4,3,4,4,3,4,4,4,3,4,5,3,2,4,3,3,3,2,3,3.181818182,2.888888889
1435,4,2,0, ,2,2,4,2,4,2,3,3,4,2,3,3,4,2,4,3,3,3,4,1,4,3,2,4,2,3,3,4,2,4,4,3,3,4,4,3,4,5,3,3,4,5,3,4,2,3,3.454545455,3.75
1436,1,1,0, ,1,3,5,4,2,4,5,2,3,2,1,4,5,3,2,4,4,5,1,4,2,5,4,5,4,3,5,4,4,2,4,3,3,4,4,2,3,5,2,2,4,4,1,5,5,1,2.909090909,4.222222222
1441,1,0,0, ,2,3,5,4,4,2,3,4,3,4,2,5,5,3,4,5,4,4,2,4,3,5,1,4,2,3,4,5,2,4,3,4,2,4,3,3,2,4,4,4,5,5,4,4,5,3,3.363636364,4.555555556
1441,4,0,0, ,1,3,5,4,5,2,5,4,5,5,5,5,5,4,5,4,5,4,2,1,4,5,2,5,1,4,5,5,1,5,3,5,4,4,5,4,3,2,4,4,4,4,1,5,2,5,3.454545455,4.777777778
1443,1,0,0, ,2,1,5,4,2,4,3,2,4,5,1,5,4,5,5,5,4,4,3,5,5,5,4,5,5,2,3,2,5,2,5,5,4,3,3,1,4,3,5,3,5,4,2,2,5,5,4.545454545,4.444444444
1448,1,0,0, ,2,1,4,2,4,1,5,3,5,4,4,4,4,2,4,2,5,4,4,2,2,4,1,3,2,4,4,4,1,4,1,4,2,5,4,2,4,5,1,4,1,4,4,4,2,3,4.2,4.142857143
1448,4,0,0, ,2,1,4,3,4,1,4,3,5,2,3,4,5,1,4,2,4,4,3,2,5,4,2,5,2,4,4,5,2,4,1,4,2,4,4,3, ,5,2,4,2,4,4,4,2,3,3.181818182,3.888888889
1449,1,1,0, ,1,1,4,4,3,1,5,1,4,5,1,4,5,4,5,4,5,3,4,3,2,4,3,5,1,5,5,5,1,2,4,2,2,3,4,3,1,4,5,4,5,3,4,4,4,3,2.636363636,3.666666667
1449,4,1,0, ,1,1,5,3,5,1,4,2,1,4,4,4,5,3,5,4,2,3,4,4,3,4,2,4,2,2,4,4,2,4,2,4,2,4,4,4,4,4,4,2,4,4,2,4,4,3,2.545454545,3.888888889
1462,1,0,0, ,1,3,4,1,5,1,5,4,5,4,3,5,5,1,5,2,5,5,4,4,4,4,4,4,2,4,4,4,2,4,4,4,3,4,4,4,5,4,1,5,1,5,2,5,2,5,4.272727273,4.222222222
1462,4,0,0, ,2,3,4,1,4,1,4,3,5,3,2,5,5,2,5,3,2,5,4,1,4,3,1,4,1,1,4,4,3,5,3,3,2,4,4,2,3,5,2,4,1,5,3,5,3,4,2.909090909,4.444444444
1463,1,0,0, ,1,3,5,1,3,1,4,2,4,1,4,5,5,1,3,3,5,3,4,3,5,2,1,4,3,4,4,5,1,4,1,3,1,4,4,5,4,5,2,4,3,4,2,3,1,3,2.818181818,4
1463,4,0,0, ,2,3,4,2,4,3,4,5,5,1,5,4,4,1,5,2,4,3,5,4,5,5,4,5,3,2,4,3,2,4,4,5,4,5,4,5,2,4,1,3,2,3,2,4,3,4,3.545454545,4.555555556
1465,1,0,0, ,1,3,3,2,5,1,5,3,5,3,4,5,5,1,5,4,5,5,4,1,4,5,2,4,1,4,5,5,5,5,2,5,2,4,5,4,4,5,2,5,1,5,4,5,1,4,3.090909091,4.888888889
1465,4,0,0, ,2,3,5,5,5,2,4,3,4,2,2,5,4,1,5,4,4,4,3,1,4,4,1,4,3,4,4,5,1,4,3,5,1,4,4,2,4,5,3,4,2,4,2,2,2,5,3.909090909,4.333333333
1470,1,0,0, ,2,3,5,5,5,2,4,4,5,1,5,5,3,1,5,2,4,3,3,3,5,5,3,2,2,1,4,2,2,3,2,5,5,5,4,5,3,5,1,3,4,4,2,3,4,5,4.363636364,4.333333333
1470,4,0,0, ,1,3,4,4,3,1,4,3,4,4,2,5,4,2,4,4,4,3,4,4,4,4,4,4,4,2,4,4,2,3,4,4,3,4,3,2,4,4,2,3,3,3,4,4,3,4,3.090909091,3.888888889
1471,1,0,0, ,1,2,5,3,2,2,5,2,1,5,3,5,4,2,4,4,3,4,3,4,5,4,2,5,4,1,2,2,3,2,4,4,4,5,2,4,3,5,2,1,4,4,3,4,4,2,3,3.222222222
1471,4,0,0, ,1,2,4,2,5,1,5,4,5,4,5,5,5,2,5,3,5,5,4,1,5,5,3,5,2,4,4,5,1,5,3,4,3,4,4,5,3,5,3,4,2,4,3,5,3,3,2.454545455,4.555555556
1472,1,0,0, ,2,3,4,1,4,1,4,3,4,3,4,3,4,1,4,3,4,4,5,2,3,4,3,4,3,4,4,4,1,3,3,3,2,4,4,4,3,5,2,3,3,3,2,4,3,3,3.454545455,4
1472,4,0,0, ,1,3,4,3,3,1,4,3,4,2,4,4,4,2,3,2,4,4,4,4,3,3,2,3,2,4,4,3,2,4,2,3,2,3,4,4,3,4,2,4,3,4,2,4,2,2,3.272727273,4.111111111
1477,1,0,0, ,1,3,4,1,5,1,4,4,5,3,4,5,5,1,5,3,4,3,3,1,2,5,1,5,1,2,5,5,1,5,1,5,3,4,5,4,2,4,2,5,4,4,1,5,2,4,4,4.555555556
1477,4,0,0, ,2,3,2,3,4,4,3,5,4,5,5,4,2,2,4,3,3,2,4,5,1,4,5,2,5,4,4,3,5,3,4,4,4,4,5,5,5,4,3,4,3,5,3,3,2,4,3.636363636,4.111111111
1486,4,1,0, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.909090909,4.777777778
1493,1,0,0, ,1,3,3,1,4,1,3,4,4,2,4,4,4,1,4,2,4,4,4,2,2,5,2,5,2,4,5,5,2,4,2,4,3,4,4,4,3,5,2,4,2,5,3,4,3,4,3.090909091,4.222222222
1493,4,0,0, ,2,3,5,2,5,1,5,3,4,4,4,5,5,2,5,2,5,4,2,1,1,5,1,4,1,4,5,5,2,5,2,5,2,4,5,4,4,5,3,5,3,5,1,4,1,5,3.909090909,4.888888889
1499,4,0,0, ,2,3,5,4,2,1,2,3,4,4,5,5,5,2,5,5,2,4,4,3,2,2,3,4,2,2,4,4,1,3,1,1,4,2,3,4,2,5,4,4,4,4,4,5,2,1,3.727272727,4.444444444
1506,4,1,0, ,2,2,4,3,4,1,3,3,4,1,3,4,1,2,5,1,3,4,4,4,1,2,2,5,3,2,5,3,2,4,1,4,3,5,4,1,4,5,3,5,3,4,2,5,2,2,3.9,4.777777778
1511,1,0,0, ,2,1,4,2,5,1,4,5,4,4,3,5,2,1,4,2,3,3,4,1,2,4,3,4,1,2,2,4,4,4,2,3,1,2,3,4,5,4,3,4,1,4,2,4,1,2,3.818181818,3.444444444
1511,4,0,0, ,2,1,2,5,5,4,3,5,5,4,3,4,3,5,5,4,3,1,3,3,4,5,5,3,4,1,4,5,5,5,4,3,4,4,5,3,2,2,4,5,4,3,2,1,2,4,3.090909091,3.444444444
1519,1,0,0, ,1,2,3,2,4,1,4,3,4,4,3,4,5,3,4,2,4,4,4,2,4,4,5,4,1,4,4,5,1,4,4,4,4,4,4,3,4,5,4,4,3,4,4,5,3,4,3.636363636,3.555555556
1519,4,0,0, ,1,2,4,2,4,1,5,3,4,3,3,5,5,2,4,4,5,5,4,1,3,5,2,4,1,2,4,4,1,3,2,2,2,4,4,2,4,5,3,5,2,5,2,5,4,5,3.727272727,4.222222222
1520,4,0,0, ,2,2,3,1,4,1,3,2,3,4,3,4,3,3,5,4,4,3,4,2,4,4,1,4,4,2,3,5,1,3,1,3,4,5,5,3,4,5,4,3,4,4,2,3,4,4,3.272727273,4.444444444
1530,1,0,0, ,1,3,2,2,4,1,3,5,4,2,4,4,4,1,4,3,4,4,5,1,3,3,2,4,2,3,2,5,2,4,2,3,3,4,4,4,3,5,2,4,1,4,3,4,2,2,2.636363636,4
1530,4,0,0, ,2,3,4,3,5,1,4,5,4,2,4,3,4,2,5,3,4,4,4,1,3,3,2,4,3,2,2,3,1,5,2,3,2,5,4,2, ,4,1,4,3,4,3, ,3,2,3.818181818,4.777777778
1546,1,2,0, ,2,2,4,3,2,2,3,4,1,4,4,3,4,3,3,4,3,4,4,3,4,5,2,4,5,4,4,4,2,3,2,3,3,4,4,4,3,4,2,4,4,3,2,4,3,2,3.818181818,3.333333333
1546,4,2,0, ,2,2,4,3,4,3,2,3,4, ,2,5,4,3,4,5,3, ,4,2, ,4,2,4,2,3,3,2,2,4,3,4,4,3,4,1,3,4,3,3,3,4,2,4,3,3,3.545454545,3.888888889
1554,1,1,0, ,2,3,4,4,5,2,4, ,4,4,4,4,4,4,4,5,5,3,3,1,4,4,3,4,3,1,3,3,3,5,4,4,4,4,5,3,4,4,4,3,5,3,3,5,4,4,3.5,4.111111111
1554,4,1,0, ,1,3,3,4,4,2,4,3,3,2,3,4,4,2,4,2,4,4,3,2,3,3,2,4,2,2,4,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,4,4,2,3,3.4,3.888888889
1555,1,0,0, ,1,3,4,4,4,2,2,2,4,2,2,4,5,4,3,2,4,2,2,3,3,2,3,2,2,4,2,5,3,4,2,4,2,3,4,3,4,4,2,3,3,4,3,2,2,3,3.454545455,3.888888889
1555,4,0,0, ,2,3,2,3,2,1,5,2,4,1,1,5,5,2,5,1,4,3,5,5,1,5,2,4,2,3,5,4,5,2,1,5,1,4,4,5,1,4,3,4,4,5,1,5,1,5,3.090909091,4.333333333
1570,1,1,0, ,1,2,4,4,3,1,4,1,3,4,2,4,4,2,4,5,2,4,4,4,4,4,2,4,4,3,4,5,1,3,4,4,2,4,4,4,4,5,3,4,5,1,1,5,5,4,3.272727273,3.777777778
1572,1,1,0, ,2,3,5,4,4,3,5,3,5,5,1,5,5,1,3,5,4,5,5,4,5,5,1,5,1,1,5,5,1,5,3,5,1,5,5,1,4,5,4,3,5,5,1,5,5,5,3.909090909,4.222222222
1572,4,1,0, ,1,3,1,2,3,2,3,4,3,2,3,4,3,4,5,5,3,3,2,4,4,5,2,3,4,4,3,4,3,1,4,4,3,3,4,4,2,3,4,4,4,3,1,2,3,2,3.818181818,2.888888889
1586,1,2,0, ,1,3,3, ,4,1,4,3,2,3,4,4,5,2,3,4,5,5,3,4,2,4,2,5,3,3,4,5,3,3,4,3,2,4,3,5,3,5,2,3,2,2,4,5,2,2,3.222222222,3.833333333
1586,4,2,0, ,2,3,5,5,4,2,2,3,5,4,1,5,3,4,3,5,2,4,3,2,5,1,4,3,4,2,1,5,1,5,3,4,2,4,4,1,2,2,4,1,5,4,5,4,1,1,4,3.833333333
1612,4,0,0, ,1,2,5,1,5,1,5,4,5,4,1,5,5,2,5,5,3,5,5,2,5,5,1,5,2,3,5,5,1,5,2,5,2,4,5,3,1,5,1,5,3,5,2,4,1,4,3.727272727,4.555555556
1622,1,0,0, ,2,3,2,3,3,2,4,2,4,4,5,5,3,2,5,4,4,3,3,4,3,4,3,4,4,3,4,4,4,3,3,4,4,4,4,4,2,3,4,3,3,4,4,4,2,4,3.818181818,4.222222222
1622,4,0,0, ,1,3,1,4,5,1,4,4,4,2,4,4,4,2,4,4,4,3,4,1,4,4,5,3,3,3,4,4,4,4,4,4,5,5,5,4,3,4,3,3,4,4,3,3,3,4,3.454545455,3.888888889
1624,1,0,0, ,1,3,4,3,4,1,3,3,2,3,5,4,5,2,3,3,3,4,3,1,3,2,1,4,2,2,1, ,1,4,1,4,2,3,4,3,4,5,3,3,4,2,4,4,3,3,3.090909091,3.666666667
1624,4,0,0, ,2,3,3,2,1,1,3,2,4,3,3,4,5,2,5,4,4,5,3,1,2,5,2,3,4,4,5,5,2,2,1,4,2,3,3,2,4,5,2,4,4,2,1,4,1,5,2.727272727,4.777777778
1625,1,0,0, ,2,3,4,3,5,3,3,3,3,4,5,5,3,3,3,4,3,3,4,5,3,5,4,3,3,4,3,3,3,3,3,5,4,3,3,5,3,4,3,3,4,5,2,3,5,3,2.818181818,3.444444444
1625,4,0,0, ,1,3,4,1,3,5,3,4,5,5,1,5,5,1,4,5,2,5,4,5,5,4,4,5,2,1,3,5,1,5,3,2,4,4,4,1,1,5,4,1,5,4,5,4,5,5,4.181818182,4.222222222
1626,1,0,0, ,1,2,2,2,5,1,4,4,4,3,4,4,4,2,4,2,4,3,4,2,4,4,2,4,2,4,4,4,1,3,2,4,3,3,4,3,4,5,3,3,4,2,4,4,3,4,3.090909091,4
1627,1,0,0, ,2,3,1,1,5,1,3,1,4,1,5,4,4,1,5,1,4,3,5,3,2,5,5,5,3,2,4,4,1,5,2,5,4,4,3,5,3,4,1,5,4,4,5,4,1,4,3.727272727,4.222222222
1627,4,0,0, ,1,3,2,3,4,2,2,5,4,1,5,5,3,1,4,4,3,2,4,1,3,5,4,4,2,4,3,3,4,3,2,4,5,4,3,5,3,4,4,3,1,3,3,3,2,3,2.545454545,3.333333333
1630,1,0,0, ,1,3,4,2,4,3,4,4,4,3,2,4,3,2,4,4,3,4,4,1,5,4,2,4,4,3,4,5,3,3,4,5,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4.090909091,4.666666667
1630,4,0,0, ,2,3,2,1,3,1,2,4,4,4,1,4,4,1,5,4,3,4,5,4,5,3,4,5,4,2,3,3,4,3,4,4,4,4,4,1,4,5,2,3,4,3,5,5,4,4,4.090909091,4.333333333
1631,1,0,0, ,2,2,5,2,4,1,5,3,4,3,1,5,5,1,5,3,4,5,5,1,2,5,2,5,1,3,5,4,4,5,4,5,2,4,5,3,1,5,4,5,4,5,1,5,2,5,4.090909091,4.888888889
1631,4,0,0, ,2,2,4,1,5,1,5,3,5,3,4,5,5,2,5,4,4,5,5,1,2,5,1,4,1,3,5,5,1,5,2,5,2,5,5,4,5,5,1,5,2,4,1,5,5,5,4.727272727,5
1633,1,0,0, ,2,1,3,3,4,2,5,3,3,3,4,4,5,1,4,3,4,5,5,1,5,4,4,4,1,3,3,5,1,4,3,4,2,4,5,2,3,5,3,3,3,4,3,5,3,4,3.818181818,3.555555556
1633,4,0,0, ,2,1,4,4,5,3,4,2,5,5,3,5,4,1,5,4,5,5,5,1,5,4,4,3,2,3,3,5,1,5,3,4,1,5,4,3,3,5,1,4,4,3,4,3,3,4,3.727272727,3.777777778
1635,1,2,0, ,1,2,3,4,3,1,3,3,4,4,3,3,3,2,3,3,3,3,4,2,2,2,3,4,2,3,3,3,2,4,3,3,4,4,3,3,3,4,2,4,2,3,3,4,2,4,3.5,3.666666667
1635,4,2,0, ,1,2,2,3,4,1,2,4,3,1,1,4,2,3,4,5,2,3,2,2,3,4,4,3,3,1,2,2,4,4,4,3,4,4,3,1,3,3,3,2,2,4,2,3,4,2,4.1,3.888888889
1637,1,1,0, ,1,2,4,2,4,1,5,5,4,1,4,5,4,1,4,5,4,4,5,1,5,4,5,4,2,3,3,5,2,5,1,5,3,5,5,4,5,5,3,5,4,4,3,4,2,2,4,3.666666667
1637,4,1,0, ,1,2,3,2,3,1,2,5,2,2,3,4,3,1,4,4,4,3,4,2,3,3,3,3,2,3,4,3,1,5,1,3,3,4,4,3,5,4,1,4,1,3,5,4,3,1,2.545454545,3.333333333
1638,1,0,0, ,1,1,4,2,3,1,4,2,5,3,2,4,3,2,4,3,4,4,4,4,5,5,3,4,3,2,3,5,2,3,2,3,3,4,4,2,2,4,2,3,3,4,3,4,4,3,3.909090909,4
1638,4,0,0, ,1,1,4,1,4,1,5,4,5,3,3,4,5,2,5,3,4,3,4,3,2,5,2,4,2,4,4,5,2,4,3,2,4,4,4,3,3,4,2,4,2,5,2,5,2,2,3.636363636,3.555555556
1640,1,1,0, ,1,2,4,4,4,4,5,2,4,5,2,5,5,1,5,5,3,5,4,4,5,4,4,3,4,1,4,3,5,5,4,5,4,4,4,2,2,5,3,3,3,4,2,5,5,5,3.636363636,3.777777778
1640,4,1,0, ,1,2,4,3,5,2,4,4,5,5,3,5,4,2,4,4,5,4,5,3,5,5,2,4,1,4,5,5,1,5,4,5,3,5,5,3,3,5,4,4,3,5,4,5, ,4,3.454545455,4.444444444
1643,1,1,0, ,1,2,5,3,2,1,3,3,3,4,2,4,5,1,4,1,4,5,2,1,3,4,1,5,3,3,3,4,3,3,1,4,3,4,3,4,4,5,2,4,5,3,4,5,4,1,2.545454545,3.888888889
1643,4,1,0, ,1,2,1,1,4,4,5,3,5,4,1,5,4,1,5,5,4,4,5,1,5,5,4,5,3,4,5,3,1,4,4,5,4,5,5,1,4,5,4,4,3,2,5,5,5,4,3.363636364,4.111111111
1644,1,1,0, ,2,2,3,2,2,2,3,4,4,3,2,4,4,2,2,4,1,1,4,4,5,3,3,4,3,2,4,3,3,3,4,4,3,4,3,2,2,4,3,2,2,3,3,4,4,2,4.363636364,4.444444444
1644,4,1,0, ,2,2,5,4,2,5,5,2,3,4,1,5,5,4,4,4,3,4,2,4,4,5,2,2,5,4,5,5,5,4,5,3,4,4,3,1,2,4,5,1,5,5,1,5,5,5,3.818181818,4.333333333
1647,1,0,0, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.181818182,4
1647,4,0,0, ,2,3,3,2,4,2,3,3,5,3,2,3,3,2, ,4,2,4,4,3,2,4,3,4,3,3,3,3,1,4,2,4,4,4,4,3,3,4,2,3,3,4,2,4,4,4,3.636363636,4.111111111
1649,1,1,0, ,1,3,2,2,4,1,3,3,3,4,5,5,4,2,5,4,4,3,5,5,2,4,5,4,3,4,5,5,2,2,2,4,5,4,4,5,1,5,3,4,4,4,3,4,5,2,3.181818182,4.444444444
1649,4,1,0, ,2,3,3,3,3,1,3,1,4,4,2,5,5,3,4,5,3,4,1,3,4,5,3,2,3,2,3,5,2,2,5,5,3,3,3,2,3,3,5,4,5,5,1,5,3,5,4.181818182,5
1651,1,1,0, ,2,1,3,2,4,2,5,5,5,2,4,5,4,2,4,4,5,3,4,2,2,5,4,3,2,4,5,3,1,4,4,5,4,5,5,4,2,4,1,3,1,5,1,3,2,5,3.727272727,5
1651,4,1,0, ,2,1,4,2,3,1,4,2,4,2,3,5,5,1,5,5,4,4,4,1,4,5,2,4,1,5,4,5,1,4,1,5,1,4,5,5,3,4,1,4,2,4,4,5,2,4,3.272727273,4.555555556
1653,1,0,0, ,1,2,2,2,4,2,4,4,5,3,3,4,2,1,3,4,3,3,4,3,3,5,4,4,4,2,4,2,2,4,2,4,4,3, ,3,4,3,1,2,1,3,5,3,3,4,3.4,3.222222222
1653,4,0,0, ,1,2,5,3,3,1,4,4,4,3,3,4,4,2,4,4,4,4,2,3,4,4,3,4,3,4,4,4,2,3,2,4,3,4,4,3,3,4,3,3,4,4,2,4,2,4,2.727272727,3.777777778
1654,1,0,0, ,1,2,4,3,4,1,5,1,4,4,1,4,5,1,5,5,2,4,2,1,4,3,1,4,4,4,4,5,1,5,4,1,4,4,4,1,4,5,4,5,4,2,1,5,1,1,3.090909091,4.222222222
1654,4,0,0, ,1,2,4,3,5,1,4,4,4,1,4,5,4,1,5,1,3,4,4,5,1,5,2,3,2,4,5,4,2,5,1,1,3,4,4,3,2,4,3,4,2,4,1,4,1,3,2.636363636,3.777777778
734,1,0,1,2,1,2,5,3,3,1,5,1,1,4,4,4,5,4,5,1,5,5,3,5,1,3,1,3,1,4,4,5,1,2,1,3,1,4,4,4,2,5,5,3,4,3,4,5,5,2,2.727272727,4
1013,1,0,1,3,1,1,3,3,3,1,4,4,5,4,3,5,5,2,4,4,4,4,5,4,4,4,3,4,3,2,4,5,3,5,4,5,3,5,5,4,4,4,4,4,4,5,4,5,5,4,4.181818182,4.222222222
1013,4,0,1,3,1,1,4,3,3,3,1,4,4,4,3,4,3,1,2,4,4,4,5,5,4,2,4,4,5,3,2,3,4,3,4,4,4,4,3,3,4,4,4,2,3,2,1,2,5,4,3.909090909,3.888888889
1111,1,0,1,3,2,2,2,1,4,1,4,5,5,4,3,4,5,1,5,3,4,5,4,2,5,5,2,5,2,2,4,5,1,4,1,5,3,5,5,4,4,5,1,4,1,5,2,5,4,3,3.363636364,3.888888889
1111,4,0,1,3,2,2,1,3,4,5,3,4,4,4,2,4,1,2,2,5,4,1,4,4,5,4,5,4,5,4,4,5,5,2,5,5,5,3,2,4,3,1,4,2,5,4,1,2,4,4,1.636363636,3.777777778
