ifam,ID,Date.2,Date.3,source,StartDate.2,FinishDate.2,StartDate.3,FinishDate.3,family_note,whichParentOut,whyParentOut,EmpCon.2,EmpCon.3,EQSQ_empathy.2,EQSQ_empathy.3
3685,1, , ,0, , ,12/4/2015 15:32:02,12/4/2015 16:24:33, ,0, , ,1, ,.6
3685,4, , ,0, , ,12/4/2015 15:32:02,12/4/2015 16:24:33, ,0, , ,1.83333333333333, ,2
3686,1, , ,0, , ,4/27/2016 11:13:36,4/27/2016 12:26:13, ,0, , ,1.5, ,1.6
3686,4, , ,0, , ,4/27/2016 11:13:36,4/27/2016 12:26:13, ,0, , ,1.5, ,1.6
3687,1, , ,0, , ,1/3/2016 6:30:03,1/3/2016 7:02:44, ,0, , ,1.83333333333333, ,1.8
3687,4, , ,0, , ,1/3/2016 6:30:03,1/3/2016 7:02:44, ,0, , ,1.66666666666667, ,1.6
3688,1, ,2/15/2016,1, , , , ,מדובר בתרומת זרע ולא בהורים גרושים,0, , ,1.16666666666667, ,1
3688,4, ,2/15/2016,1, , , , ,מדובר בתרומת זרע ולא בהורים גרושים,0, , ,1.66666666666667, ,1.6
3691,1, , ,0, , ,9/14/2015 19:54:05,9/14/2015 21:30:47, ,0, , ,1.33333333333333, ,1.4
3691,4, , ,0, , ,9/14/2015 19:54:05,9/14/2015 21:30:47, ,0, , ,1, ,1
3694,1, , ,0,3/10/2016 22:06:39,3/11/2016 8:25:23, , ,"האם מילאה על המשתמש של האב, האב לא ימלא בלי קשר.",3,1,.166666666666667, ,.6, 
3694,4, , ,0,3/10/2016 22:06:39,3/11/2016 8:25:23, , ,"האם מילאה על המשתמש של האב, האב לא ימלא בלי קשר.",3,1,.4, ,.5, 
3696,1, , ,0, , ,7/21/2016 11:20:43,7/21/2016 12:21:16, ,0, , ,1, ,1
3696,4, , ,0, , ,7/21/2016 11:20:43,7/21/2016 12:21:16, ,0, , ,1.66666666666667, ,1.6
3697,1,12/22/2015,12/22/2015,1, , , , , ,0, ,1,.833333333333333,1.2,.6
3697,4,12/22/2015,12/22/2015,1, , , , , ,0, ,1.33333333333333,.833333333333333,1.4,1
3698,1, , ,0,1/18/2016 9:09:43,1/18/2016 11:19:16,2/11/2016 16:54:42,2/11/2016 17:48:01, ,0, ,1.33333333333333,1.83333333333333,1.2,1.8
3698,4, , ,0,1/18/2016 9:09:43,1/18/2016 11:19:16,2/11/2016 16:54:42,2/11/2016 17:48:01, ,0, ,1.33333333333333,1.5,1.2,1.6
3700,1, , ,0,4/17/2016 18:22:38,4/17/2016 19:30:36,4/17/2016 19:59:18,4/17/2016 20:43:29,במשחק הערכים- תאום ב' הזדהה כתאום א' והפוך,0, ,1.83333333333333,1.83333333333333,1.6,1.8
3700,4, , ,0,4/17/2016 18:22:38,4/17/2016 19:30:36,4/17/2016 19:59:18,4/17/2016 20:43:29,במשחק הערכים- תאום ב' הזדהה כתאום א' והפוך,0, ,1.66666666666667,1.66666666666667,1.2,1.6
3702,1, , ,0, , ,1/16/2016 16:00:54,1/16/2016 18:56:47, ,0, , ,1.16666666666667, ,1.4
3702,4, , ,0, , ,1/16/2016 16:00:54,1/16/2016 18:56:47, ,0, , ,2, ,2
3705,1, , ,0,12/7/2015 12:17:21,12/7/2015 13:09:53,12/6/2015 19:02:04,12/6/2015 19:49:36, ,0, ,1.16666666666667,1.16666666666667,1,1.4
3705,4, , ,0,12/7/2015 12:17:21,12/7/2015 13:09:53,12/6/2015 19:02:04,12/6/2015 19:49:36, ,0, ,1.16666666666667,2,1,2
3711,1, , ,0, , ,6/22/2016 19:27:39,6/22/2016 20:11:31, ,0, , ,2, ,1.8
3711,4, , ,0, , ,6/22/2016 19:27:39,6/22/2016 20:11:31, ,0, , ,1.5, ,1.6
3712,1, , ,0, , ,12/29/2015 17:16:32,12/29/2015 17:51:55, ,0, , ,1.16666666666667, ,1
3712,4, , ,0, , ,12/29/2015 17:16:32,12/29/2015 17:51:55, ,0, , ,1.83333333333333, ,1.4
3713,1, , ,0,1/24/2016 12:58:22,1/24/2016 13:32:16, , , ,0, ,1.66666666666667, ,1.2, 
3713,4, , ,0,1/24/2016 12:58:22,1/24/2016 13:32:16, , , ,0, ,1.83333333333333, ,1.8, 
3714,1, , ,1, , , , , ,0, , ,1.33333333333333, ,1
3714,4, , ,1, , , , , ,0, , ,1.16666666666667, ,1.2
3715,1, , ,0,5/8/2015 11:46:38,5/8/2015 12:16:49,5/9/2015 5:39:27,5/9/2015 6:08:56, ,0, ,1,1.66666666666667,.4,1.8
3715,4, , ,0,5/8/2015 11:46:38,5/8/2015 12:16:49,5/9/2015 5:39:27,5/9/2015 6:08:56, ,0, ,.6,.8,.6,1
3716,1, , ,0,5/29/2016 18:16:40,5/29/2016 19:40:44,5/29/2016 12:21:59,5/29/2016 15:05:06,שתי התאומות כבדות ראיה.,0, ,1.16666666666667,1.83333333333333,1.2,1.8
3716,4, , ,0,5/29/2016 18:16:40,5/29/2016 19:40:44,5/29/2016 12:21:59,5/29/2016 15:05:06,שתי התאומות כבדות ראיה.,0, ,1.16666666666667,1.33333333333333,1.2,1.2
3717,1, , ,0, , ,11/27/2015 19:55:17,3/27/2016 20:38:42, ,0, , ,1, ,1
3717,4, , ,0, , ,11/27/2015 19:55:17,3/27/2016 20:38:42, ,0, , ,1.33333333333333, ,1.2
3719,1, , ,0, , ,3/19/2016 7:02:14,3/19/2016 11:14:55, ,0, , ,1, ,1.2
3719,4, , ,0, , ,3/19/2016 7:02:14,3/19/2016 11:14:55, ,0, , ,1, ,1
3720,1, , ,0, , ,12/7/2015 20:13:38,12/7/2015 20:53:47, ,0, , ,1.16666666666667, ,1.2
3720,4, , ,0, , ,12/7/2015 20:13:38,12/7/2015 20:53:47, ,0, , ,1, ,1
3722,1, , ,0, , ,12/26/2015 11:43:44,12/26/2015 17:14:29, ,0, , ,1.16666666666667, ,1
3722,4, , ,0, , ,12/26/2015 11:43:44,12/26/2015 17:14:29, ,0, , ,1.16666666666667, ,1.2
3724,1, , ,0, , ,1/25/2016 18:25:33,1/25/2016 18:57:19, ,0, , ,1.16666666666667, ,.8
3724,4, , ,0, , ,1/25/2016 18:25:33,1/25/2016 18:57:19, ,0, , ,1.33333333333333, ,1
3729,1, , ,0, , ,1/6/2016 16:25:21,1/6/2016 18:31:30, ,0, , ,1.83333333333333, ,1.8
3729,4, , ,0, , ,1/6/2016 16:25:21,1/6/2016 18:31:30, ,0, , ,1.5, ,1.4
3730,1, , ,0, , ,9/16/2016 16:27:29,9/16/2016 17:03:47, ,0, , ,2, ,2
3730,4, , ,0, , ,9/16/2016 16:27:29,9/16/2016 17:03:47, ,0, , ,2, ,2
3731,1, , ,0,4/20/2016 8:16:43, ,3/28/2016 11:52:59,3/28/2016 12:42:02,נמצאו שורות כפולות במשחק הערכים. לא ניתן לאתר איזו שורה נכונה לכן צריך למחוק את הנתונים של משחק הערכים בלבד.,0, , ,1, ,.8
3731,4, , ,0,4/20/2016 8:16:43, ,3/28/2016 11:52:59,3/28/2016 12:42:02,נמצאו שורות כפולות במשחק הערכים. לא ניתן לאתר איזו שורה נכונה לכן צריך למחוק את הנתונים של משחק הערכים בלבד.,0, , ,.833333333333333, ,.8
3733,1, , ,0, , ,2/24/2016 16:49:18,2/24/2016 17:35:32, ,0, , ,1.5, ,1.2
3733,4, , ,0, , ,2/24/2016 16:49:18,2/24/2016 17:35:32, ,0, , ,2, ,1.6
3734,1, , ,1, , , , , ,0, ,1.83333333333333,1.83333333333333,1.6,1.4
3734,4, , ,1, , , , , ,0, ,1.66666666666667,1.5,1.2,1
3738,1, , ,0,4/6/2016 12:12:44,4/6/2016 13:55:26,2/6/2016 14:51:57,2/6/2016 15:35:14, ,0, ,.833333333333333,2,.8,2
3738,4, , ,0,4/6/2016 12:12:44,4/6/2016 13:55:26,2/6/2016 14:51:57,2/6/2016 15:35:14, ,0, ,1.5,1.16666666666667,1.4,1.2
3745,1,9/23/2016,9/19/2016,1, , , , , ,0, ,1.5,1,1.4,.8
3745,4,9/23/2016,9/19/2016,1, , , , , ,0, ,1.5,1.16666666666667,1.4,.8
3746,1, , ,0,1/26/2016 7:07:52,1/26/2016 7:50:41,1/17/2016 15:26:21,1/17/2016 16:40:42, ,0, ,2,2,1.6,1.8
3746,4, , ,0,1/26/2016 7:07:52,1/26/2016 7:50:41,1/17/2016 15:26:21,1/17/2016 16:40:42, ,0, ,1.83333333333333,2,1.6,2
3747,1, , ,0, , ,1/9/2016 17:49:37,1/9/2016 18:25:15, ,0, , ,1.83333333333333, ,1.6
3747,4, , ,0, , ,1/9/2016 17:49:37,1/9/2016 18:25:15, ,0, , ,2, ,1.8
3749,1, ,2/12/2016,1, , , , , ,0, , ,1.5, ,1.2
3749,4, ,2/12/2016,1, , , , , ,0, , ,1.83333333333333, ,1.6
3752,1,5/4/2016, ,1, , , , , ,0, ,.666666666666667,1.16666666666667,.4,1.2
3752,4,5/4/2016, ,1, , , , , ,0, ,.666666666666667,1,.4,1
3755,1, , ,0, , ,6/20/2016 17:01:50, , ,0, , ,2, ,1.6
3755,4, , ,0, , ,6/20/2016 17:01:50, , ,0, , ,2, ,1.6
3763,1, , ,0, , ,1/25/2016 18:52:27,1/25/2016 19:34:35, ,0, , ,1.16666666666667, ,1.2
3763,4, , ,0, , ,1/25/2016 18:52:27,1/25/2016 19:34:35, ,0, , ,2, ,1.8
3765,1, ,2/24/2016,1, , , , ,תאום ב היה צריך עזרה בהנחיות,0, , ,.166666666666667, ,.4
3765,4, ,2/24/2016,1, , , , ,תאום ב היה צריך עזרה בהנחיות,0, , ,1.33333333333333, ,1.2
3767,1, , ,0,5/18/2016 20:10:33, , , , ,0, ,.833333333333333, ,.6, 
3767,4, , ,0,5/18/2016 20:10:33, , , , ,0, ,.166666666666667, ,.2, 
3768,1, , ,0, , ,2/5/2016 16:49:12,2/5/2016 17:44:13, ,0, , ,1.16666666666667, ,.8
3768,4, , ,0, , ,2/5/2016 16:49:12,2/5/2016 17:44:13, ,0, , ,1.66666666666667, ,1.4
3769,1, , ,0,2/11/2016 11:24:01, ,2/26/2016 7:01:47,2/26/2016 8:24:07, ,0, ,.333333333333333,.666666666666667,.6,1
3769,4, , ,0,2/11/2016 11:24:01, ,2/26/2016 7:01:47,2/26/2016 8:24:07, ,0, ,2,2,1.8,1.8
3771,1, ,3/12/2016,1, , , , , ,0, ,1.16666666666667,1,.75,1
3771,4, ,3/12/2016,1, , , , , ,0, ,.833333333333333,1,.5,1
3776,1, , ,0,5/30/2016 16:07:41,5/30/2016 20:34:45, , , ,0, ,1.33333333333333, ,1.4, 
3776,4, , ,0,5/30/2016 16:07:41,5/30/2016 20:34:45, , , ,0, ,1.33333333333333, ,1.4, 
3783,1, , ,0,4/30/2016 16:21:36,4/30/2016 17:12:46,4/19/2016 10:15:03,4/24/2016 19:39:30, ,0, ,1,1.5,1,1.2
3783,4, , ,0,4/30/2016 16:21:36,4/30/2016 17:12:46,4/19/2016 10:15:03,4/24/2016 19:39:30, ,0, ,1,.666666666666667,.8,.6
3785,1, , ,0, , ,2/8/2016 19:11:38,2/8/2016 19:43:27, ,0, , ,1.5, ,1.4
3785,4, , ,0, , ,2/8/2016 19:11:38,2/8/2016 19:43:27, ,0, , ,1.66666666666667, ,1.2
3788,1, ,1/1/2016,2,12/21/2015 18:30:36, ,12/18/2015 12:12:01, ,"משיחה עם האם לגבי מילוי שאלון האב- אמרה שישבה איתו ועזרה לו. לי הרגיש שהם קצת מילאו ביחד את השאלון. את מרבית השאלון מילא האב באינטרנט, וכאן מובא רק החלק האחרון שאותו לא מילא אינטרנטית",3,1,1.16666666666667,1.66666666666667,1.4,1.4
3788,4, ,1/1/2016,2,12/21/2015 18:30:36, ,12/18/2015 12:12:01, ,"משיחה עם האם לגבי מילוי שאלון האב- אמרה שישבה איתו ועזרה לו. לי הרגיש שהם קצת מילאו ביחד את השאלון. את מרבית השאלון מילא האב באינטרנט, וכאן מובא רק החלק האחרון שאותו לא מילא אינטרנטית",3,1,1.16666666666667,1,1.4,1.2
3792,1,8/29/2016,7/27/2016,1, , , , , ,0, ,1.5,1.5,1.6,1.6
3792,4,8/29/2016,7/27/2016,1, , , , , ,0, ,2,1.66666666666667,2,1.6
3801,1, ,6/20/2016,1, , , , , ,0, , ,1, ,1.2
3801,4, ,6/20/2016,1, , , , , ,0, , ,.833333333333333, ,1
3802,1, , ,0,10/31/2016 17:44:12,10/31/2016 18:32:15,10/31/2016 16:47:55,10/31/2016 17:27:14, ,0, ,1.83333333333333,1.33333333333333,1.4,1.4
3802,4, , ,0,10/31/2016 17:44:12,10/31/2016 18:32:15,10/31/2016 16:47:55,10/31/2016 17:27:14, ,0, ,1.83333333333333,1.33333333333333,1.4,1.4
3804,1, , ,0, , , , , ,0, , ,.833333333333333, ,1
3804,4, , ,0, , , , , ,0, , ,.666666666666667, ,.6
3809,1,5/2/2016,4/10/2016,1, , , , , ,0, ,1.16666666666667,.833333333333333,1.4,.6
3809,4,5/2/2016,4/10/2016,1, , , , , ,0, ,1.66666666666667,1,1.6,1
3810,1,11/5/2016,11/5/2016,1, , , , , ,0, ,1.66666666666667,1.66666666666667,1.8,1.6
3810,4,11/5/2016,11/5/2016,1, , , , , ,0, ,1.16666666666667,.666666666666667,1.4,1
3812,1,11/8/2016,11/9/2016,1, , , , , ,0, ,2,2,1.8,2
3812,4,11/8/2016,11/9/2016,1, , , , , ,0, ,2,1.66666666666667,2,1.4
3814,1, , ,0,4/7/2016 14:17:47, ,4/15/2016 13:59:02, , ,0, , ,1.66666666666667, ,1.2
3814,4, , ,0,4/7/2016 14:17:47, ,4/15/2016 13:59:02, , ,0, , ,1.33333333333333, ,1
3820,1, , ,0, , ,3/5/2016 12:15:37,3/5/2016 13:07:44, ,0, , ,1.5, ,1.4
3820,4, , ,0, , ,3/5/2016 12:15:37,3/5/2016 13:07:44, ,0, , ,1.66666666666667, ,1.8
3821,1, , ,0,3/14/2016 16:59:20,3/14/2016 17:35:11,3/14/2016 17:45:45,3/14/2016 18:18:05, ,0, ,.833333333333333,.833333333333333,.8,.8
3821,4, , ,0,3/14/2016 16:59:20,3/14/2016 17:35:11,3/14/2016 17:45:45,3/14/2016 18:18:05, ,0, ,1.66666666666667,1.16666666666667,1.6,1.2
3823,1, , ,0, , ,6/16/2016 7:05:08,6/16/2016 7:55:51, ,0, , ,1.16666666666667, ,1.2
3823,4, , ,0, , ,6/16/2016 7:05:08,6/16/2016 7:55:51, ,0, , ,1.5, ,1.4
3825,1, , ,0,10/9/2016 16:56:38, ,9/25/2016 17:27:13, , ,0, ,1.66666666666667,1.66666666666667,1.4,1.4
3825,4, , ,0,10/9/2016 16:56:38, ,9/25/2016 17:27:13, , ,0, ,1.66666666666667,1.66666666666667,1.4,1.4
3826,1, , ,0, , ,3/22/2016 5:59:12,3/22/2016 6:47:16, ,0, , ,1.83333333333333, ,1.75
3826,4, , ,0, , ,3/22/2016 5:59:12,3/22/2016 6:47:16, ,0, , ,1.83333333333333, ,1.75
3831,1,7/25/2016,7/24/2016,1, , , , , ,0, ,1.83333333333333,2,1.8,2
3831,4,7/25/2016,7/24/2016,1, , , , , ,0, ,1.66666666666667,2,1.4,2
3832,1,8/28/2016,7/25/2016,1, , , , , ,0, ,1.83333333333333,1.66666666666667,1.8,1.8
3832,4,8/28/2016,7/25/2016,1, , , , , ,0, ,1.33333333333333,1.66666666666667,1.4,1.6
3833,1, ,6/13/2016,1, , , , , ,0, , ,1, ,1.2
3833,4, ,6/13/2016,1, , , , , ,0, , ,1, ,1.2
3834,1, , ,0,11/26/2016 15:33:51,11/26/2016 16:11:18, , , ,0, ,1.16666666666667, ,1.2, 
3834,4, , ,0,11/26/2016 15:33:51,11/26/2016 16:11:18, , , ,0, ,1.16666666666667, ,1.2, 
3835,1, , ,0,3/2/2016 5:42:16,3/2/2016 6:31:58,3/2/2016 11:10:58,3/2/2016 12:16:49, ,0, ,1.5,.5,1.4,.6
3835,4, , ,0,3/2/2016 5:42:16,3/2/2016 6:31:58,3/2/2016 11:10:58,3/2/2016 12:16:49, ,0, ,1,.4,.666666666666667,.6
3836,1,5/2/2016,4/20/2016,1, , , , , ,0, ,1.83333333333333,1.83333333333333,1.8,1.8
3836,4,5/2/2016,4/20/2016,1, , , , , ,0, ,1.66666666666667,1.16666666666667,1.8,1.4
3838,1, , ,0, , ,4/19/2016 14:10:29,7/21/2016 12:16:04, ,0, , ,1.83333333333333, ,1.8
3838,4, , ,0, , ,4/19/2016 14:10:29,7/21/2016 12:16:04, ,0, , ,2, ,2
3840,1, , ,0, , ,3/23/2016 9:39:12,3/23/2016 11:06:17, ,0, , ,1.33333333333333, ,1
3840,4, , ,0, , ,3/23/2016 9:39:12,3/23/2016 11:06:17, ,0, , ,1.5, ,1.4
3841,1, , ,0, , ,5/4/2016 10:07:46,5/4/2016 11:55:33, ,0, , ,1.33333333333333, ,1.2
3841,4, , ,0, , ,5/4/2016 10:07:46,5/4/2016 11:55:33, ,0, , ,1.16666666666667, ,1
3844,1, , ,0,5/27/2016 5:15:49,5/27/2016 5:52:26,2/6/2016 19:06:59,2/15/2016 10:13:15, ,0, ,.166666666666667,0,.6,0
3844,4, , ,0,5/27/2016 5:15:49,5/27/2016 5:52:26,2/6/2016 19:06:59,2/15/2016 10:13:15, ,0, ,2,1,1.6,.6
3845,1, , ,0, , ,11/28/2015 14:21:02,11/28/2015 14:58:04, ,0, , ,1.5, ,1.2
3845,4, , ,0, , ,11/28/2015 14:21:02,11/28/2015 14:58:04, ,0, , ,1.83333333333333, ,1.6
3846,1, , ,0, , ,6/17/2016 14:25:50,6/17/2016 15:01:55, ,0, , ,1.5, ,1.2
3846,4, , ,0, , ,6/17/2016 14:25:50,6/17/2016 15:01:55, ,0, , ,1.33333333333333, ,1.25
3847,1, , ,0,6/5/2016 19:29:29,6/5/2016 20:43:19,5/31/2016 16:20:38,6/4/2016 7:21:05, ,0, ,1.83333333333333,2,1.8,2
3847,4, , ,0,6/5/2016 19:29:29,6/5/2016 20:43:19,5/31/2016 16:20:38,6/4/2016 7:21:05, ,0, ,1.83333333333333,2,1.8,2
3848,1, ,7/3/2016,1, , , , , ,0, ,1.83333333333333,1.66666666666667,2,1.4
3848,4, ,7/3/2016,1, , , , , ,0, ,1.66666666666667,1.33333333333333,1.6,1.2
3849,1,5/30/2016, ,1, , , , , ,0, ,1.16666666666667,1.66666666666667,1.2,1.6
3849,4,5/30/2016, ,1, , , , , ,0, ,1,1.66666666666667,1,1.6
3852,1, , ,0, , ,4/18/2016 17:58:08,4/18/2016 18:34:22, ,0, , ,1, ,.6
3852,4, , ,0, , ,4/18/2016 17:58:08,4/18/2016 18:34:22, ,0, , ,.833333333333333, ,.6
3853,1, , ,1, , , , , ,0, ,1.83333333333333,1.83333333333333,1.6,1.4
3853,4, , ,1, , , , , ,0, ,1.66666666666667,1.83333333333333,1.6,1.4
3854,1, , ,0, , ,7/3/2016 17:28:27, , ,0, , ,1.66666666666667, ,2
3854,4, , ,0, , ,7/3/2016 17:28:27, , ,0, , ,1.16666666666667, ,1.4
3855,1, , ,0, , ,2/25/2016 18:18:02,2/25/2016 19:16:06, ,0, , ,1, ,1
3855,4, , ,0, , ,2/25/2016 18:18:02,2/25/2016 19:16:06, ,0, , ,1, ,1
3857,1, , ,0,4/9/2016 9:33:38,4/9/2016 10:12:18,3/23/2016 15:47:53,3/24/2016 16:16:22, ,0, ,.5,.166666666666667,.2,.4
3857,4, , ,0,4/9/2016 9:33:38,4/9/2016 10:12:18,3/23/2016 15:47:53,3/24/2016 16:16:22, ,0, ,1.66666666666667,1.16666666666667,1.2,1.4
3859,1, , ,0,4/21/2016 4:38:06,4/21/2016 17:06:32,5/2/2016 8:25:57,5/2/2016 10:09:48, ,0, ,1.5,1.16666666666667,1.6,1.4
3859,4, , ,0,4/21/2016 4:38:06,4/21/2016 17:06:32,5/2/2016 8:25:57,5/2/2016 10:09:48, ,0, ,2,1.66666666666667,1.8,1.6
3863,1, , ,0,9/16/2016 14:59:49,9/17/2016 9:35:51,5/7/2016 15:38:43,5/7/2016 16:17:15, ,0, ,1.66666666666667,.5,1.6,.2
3863,4, , ,0,9/16/2016 14:59:49,9/17/2016 9:35:51,5/7/2016 15:38:43,5/7/2016 16:17:15, ,0, ,1.83333333333333,.666666666666667,1.6,.4
3866,1, , ,0,3/28/2016 7:54:35,3/28/2016 8:20:49,3/27/2016 12:30:10,3/27/2016 13:00:24, ,0, ,.833333333333333,1.83333333333333,.8,1.6
3866,4, , ,0,3/28/2016 7:54:35,3/28/2016 8:20:49,3/27/2016 12:30:10,3/27/2016 13:00:24, ,0, ,.666666666666667,2,.6,2
3871,1, , ,0,8/24/2016 19:06:27,8/24/2016 19:52:10,8/24/2016 19:52:45,8/24/2016 20:36:32, ,0, ,.833333333333333,1.16666666666667,.8,1
3871,4, , ,0,8/24/2016 19:06:27,8/24/2016 19:52:10,8/24/2016 19:52:45,8/24/2016 20:36:32, ,0, ,1.16666666666667,1.33333333333333,1.2,1.2
3874,1, , ,0,10/5/2016 16:19:56,10/5/2016 17:37:43,10/8/2016 18:19:25,10/9/2016 14:48:57, ,0, ,1,1,1.2,.8
3874,4, , ,0,10/5/2016 16:19:56,10/5/2016 17:37:43,10/8/2016 18:19:25,10/9/2016 14:48:57, ,0, ,.833333333333333,.666666666666667,1,.6
3877,1, , ,0,3/27/2016 10:52:23,3/27/2016 11:28:01,3/25/2016 15:53:17,3/30/2016 8:08:11, ,0, ,1.33333333333333,1.5,1.6,1.8
3877,4, , ,0,3/27/2016 10:52:23,3/27/2016 11:28:01,3/25/2016 15:53:17,3/30/2016 8:08:11, ,0, ,.833333333333333,1.66666666666667,1.2,1.8
3878,1, , ,0, , ,2/2/2016 8:19:54,12/4/2016 7:59:05,"לתאום ב היה קשה במילוי, ביקשה כמה פעמים עזרה במילוי",0, , ,1.16666666666667, ,1.4
3878,4, , ,0, , ,2/2/2016 8:19:54,12/4/2016 7:59:05,"לתאום ב היה קשה במילוי, ביקשה כמה פעמים עזרה במילוי",0, , ,1.66666666666667, ,1.6
3879,1, , ,0,9/3/2016 10:59:42,9/3/2016 12:27:35,7/4/2016 8:35:15,7/4/2016 21:45:58, ,0, ,1.16666666666667,1.16666666666667,1,.8
3879,4, , ,0,9/3/2016 10:59:42,9/3/2016 12:27:35,7/4/2016 8:35:15,7/4/2016 21:45:58, ,0, ,.833333333333333,.833333333333333,1,.6
3881,1, , ,0,2/15/2016 12:41:18,4/17/2016 10:21:42,2/16/2016 8:46:49,2/17/2016 19:41:31, ,0, ,.833333333333333,2,.8,1.6
3881,4, , ,0,2/15/2016 12:41:18,4/17/2016 10:21:42,2/16/2016 8:46:49,2/17/2016 19:41:31, ,0, ,.833333333333333,1.16666666666667,.8,1.2
3883,1, , ,0, , ,7/30/2016 6:27:49,7/30/2016 7:21:45, ,0, , ,1.83333333333333, ,1.8
3883,4, , ,0, , ,7/30/2016 6:27:49,7/30/2016 7:21:45, ,0, , ,.333333333333333, ,.4
3885,1, , ,0,7/1/2016 8:45:38,7/1/2016 9:55:05,4/13/2016 13:30:25,4/13/2016 16:51:29, ,0, ,1.33333333333333,1.33333333333333,1,1
3885,4, , ,0,7/1/2016 8:45:38,7/1/2016 9:55:05,4/13/2016 13:30:25,4/13/2016 16:51:29, ,0, ,.666666666666667,1,.4,1
3887,1, , ,1, , , , , ,0, , ,1.66666666666667, ,2
3887,4, , ,1, , , , , ,0, , ,1.66666666666667, ,2
3889,1, , ,0,3/31/2016 8:24:59,4/7/2016 12:29:24,4/19/2016 14:12:50,4/19/2016 15:50:04, ,0, ,1.83333333333333,1.66666666666667,1.8,1.6
3889,4, , ,0,3/31/2016 8:24:59,4/7/2016 12:29:24,4/19/2016 14:12:50,4/19/2016 15:50:04, ,0, ,1.83333333333333,1.66666666666667,1.8,1.6
3891,1, , ,0, , ,7/27/2016 6:14:53,8/4/2016 7:22:31, ,0, , ,1.33333333333333, ,1.4
3891,4, , ,0, , ,7/27/2016 6:14:53,8/4/2016 7:22:31, ,0, , ,1.5, ,1.4
3894,1, , ,0, , ,3/24/2016 12:41:54,3/27/2016 11:44:19," איתי ונס התחילו לענות על השאלונים והמשחקים, הם סיימו את שלושת החלקים הראשונים, אבל הם רשמו את הקוד שלהם הפוך.",0, , ,1.83333333333333, ,1.8
3894,4, , ,0, , ,3/24/2016 12:41:54,3/27/2016 11:44:19," איתי ונס התחילו לענות על השאלונים והמשחקים, הם סיימו את שלושת החלקים הראשונים, אבל הם רשמו את הקוד שלהם הפוך.",0, , ,1.83333333333333, ,1.8
3895,1, , ,0,1/5/2016 19:32:34,7/19/2016 16:11:04,12/24/2015 15:30:22,1/16/2016 15:04:34, ,0, ,1.5,.833333333333333,1,.6
3895,4, , ,0,1/5/2016 19:32:34,7/19/2016 16:11:04,12/24/2015 15:30:22,1/16/2016 15:04:34, ,0, ,.666666666666667,.6,.4,.25
3898,1, , ,0, , ,8/1/2016 14:55:04,8/2/2016 19:19:12, ,0, , ,1.33333333333333, ,1.4
3898,4, , ,0, , ,8/1/2016 14:55:04,8/2/2016 19:19:12, ,0, , ,.5, ,.8
3899,1, , ,0, , ,3/12/2017 17:17:50,3/13/2017 20:48:57, ,0, , ,1.66666666666667, ,1.8
3899,4, , ,0, , ,3/12/2017 17:17:50,3/13/2017 20:48:57, ,0, , ,1.16666666666667, ,1.4
3900,1,9/8/2016,9/8/2016,1, , , , , ,0, ,1,.833333333333333,1.2,.6
3900,4,9/8/2016,9/8/2016,1, , , , , ,0, ,.5,.5,.6,.2
3901,1, , ,0, , ,4/13/2016 11:55:05,4/13/2016 12:51:52, ,0, , ,1.83333333333333, ,1.8
3901,4, , ,0, , ,4/13/2016 11:55:05,4/13/2016 12:51:52, ,0, , ,1.83333333333333, ,1.6
3904,1, , ,0, , ,4/6/2016 13:45:40, , ,0, , ,2, ,2
3904,4, , ,0, , ,4/6/2016 13:45:40, , ,0, , ,2, ,1.8
3905,1, , ,0, , ,4/21/2016 9:21:18,4/27/2016 15:37:05, ,0, , ,1.16666666666667, ,.8
3905,4, , ,0, , ,4/21/2016 9:21:18,4/27/2016 15:37:05, ,0, , ,1.33333333333333, ,1.2
3906,1, , ,0,4/16/2016 18:03:17,4/16/2016 18:54:44,4/11/2016 9:07:43,4/11/2016 11:03:31, ,0, ,1.16666666666667,1,1.2,1.2
3906,4, , ,0,4/16/2016 18:03:17,4/16/2016 18:54:44,4/11/2016 9:07:43,4/11/2016 11:03:31, ,0, ,1.16666666666667,.833333333333333,1.2,1
3912,1, , ,0,4/30/2016 7:39:56,4/30/2016 8:32:46,4/30/2016 19:14:33,4/30/2016 20:24:56, ,0, ,1.66666666666667,1,1.6,1
3912,4, , ,0,4/30/2016 7:39:56,4/30/2016 8:32:46,4/30/2016 19:14:33,4/30/2016 20:24:56, ,0, ,1.5,.333333333333333,1.6,.8
3915,1, , ,0,7/20/2016 14:16:15,1/1/2017 12:29:35,7/20/2016 13:21:51,7/20/2016 13:55:46, ,0, ,1.2,1.16666666666667,1.5,1
3915,4, , ,0,7/20/2016 14:16:15,1/1/2017 12:29:35,7/20/2016 13:21:51,7/20/2016 13:55:46, ,0, ,1.16666666666667,1.33333333333333,1.4,1.2
3916,1, , ,0,9/19/2016 14:15:06,12/3/2016 13:32:43,9/19/2016 14:14:45,12/3/2016 8:42:11, ,0, ,.833333333333333,.833333333333333,.8,.6
3916,4, , ,0,9/19/2016 14:15:06,12/3/2016 13:32:43,9/19/2016 14:14:45,12/3/2016 8:42:11, ,0, ,.833333333333333,.666666666666667,.8,.4
3921,1, , ,0, , ,6/24/2016 19:15:33,6/24/2016 20:06:19, ,0, , ,1.5, ,1.4
